PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
P81093,THE GEOFFREY STREET SURGERY,1917,29106,22644,21377,17325
P81095,THURSBY SURGERY,7524,31410,24391,22943,20524
P81096,PARBOLD SURGERY,6958,43089,32402,30309,29212
P81099,DR THM MACKENZIE & PARTNERS,10056,36545,28043,26428,24274
P81100,THE CASTLE MEDICAL GROUP,14459,37595,29417,27943,25896
P81103,DR D C PATEL & PARTNERS,9029,37915,29025,27651,25169
P81104,OXFORD ROAD MEDICAL CTRE,4278,30443,23700,22935,20579
P81107,STONEBRIDGE SURGERY,7838,46073,32832,30581,27635
P81109,DR S AHMED'S PRACTICE,5351,33109,25696,24505,22451
P81112,BEACON PRIMARY CARE,11526,33561,26637,24260,20734
P81113,PARK VIEW SURGERY,5943,36786,28631,27113,25401
P81115,BLOOMFIELD MEDICAL CENTRE,11920,27633,22016,22307,19111
P81117,CENTRAL PARK SURGERY,4271,38341,29334,26885,24839
P81118,ILEX VIEW MEDICAL PRACTICE,7014,37342,28274,26536,24167
P81119,DOCLANDS MEDICAL CENTRE,6776,34931,26317,26082,22032
P81121,BIRLEYWOOD HEALTH CENTRE,1769,30643,24330,22209,18346
P81123,PENDLE VALLEY PMS 2,20576,29929,23266,21193,18750
P81125,DR IJ MOODIE'S PRACTICE,9943,35957,27429,24743,22138
P81127,CHORLEY HEALTH CENTRE - GALE,4020,36106,27413,26077,23608
P81128,KIRKHAM HEALTH CENTRE,8575,38733,29966,28575,26430
P81129,ASH TREE HOUSE SURGERY,10710,38980,30004,28674,26511
P81130,PADIHAM GROUP PRACTICE,12594,32390,24982,23950,22094
P81132,DR DM DOHERTY & PARTNERS,9167,34105,26273,24824,22442
P81133,THE VILLAGE PRACTICE,8893,33011,25841,25392,23754
P81134,KIDDROW MEDICAL PRACTICE,4033,34450,25699,24237,22219
P81136,DR A BISARYA,2516,33139,26704,23838,20544
P81137,BURNLEY WOOD MEDICAL CENTRE,5907,30970,24098,23366,21099
P81138,BURSCOUGH FAMILY PRACTICE,2772,38743,29846,28089,25639
P81140,DR E AHMED'S PRACTICE,7894,32938,25624,24482,22421
P81143,WHITTLE SURGERY,8968,43769,32054,29912,28020
P81146,MYRTLE HOUSE,5655,30667,24077,22831,20571
P81147,BLACKBURN RD MEDICAL CENTRE,3799,29442,23077,21254,18720
P81149,THE LOCKWOOD AVENUE SURGERY,6350,36635,28300,27808,26166
P81150,CLIFTON MEDICAL PRACTICE,5442,32397,26153,28016,25458
P81152,DRS G A & A ROBB,6598,38129,28737,27321,23870
P81153,THE WESTGATE MED PRACTICE,8246,29990,24050,23170,20682
P81154,GRANVILLE HOUSE MED CTRE,8307,36307,28439,27399,25763
P81155,DR TL PHILLIPS' PRACTICE,4013,36383,28057,25635,23168
P81157,FERNBANK SURGERY,9880,35153,27449,27822,25860
P81159,STONYHILL MEDICAL PRACTICE,8620,28562,23339,23114,20556
P81160,OSWALD MEDICAL CENTRE,8477,29976,23406,21626,19135
P81163,THE ST PAULS SURGERY,2077,30415,23639,22865,17937
P81165,IGHTENHILL MEDICAL CENTRE,2206,32457,24111,23222,20918
P81166,DR BELLO'S SURGERY,2474,30251,23638,21975,19733
P81167,DR MK DATTA'S PRACTICE,5136,30167,23964,20704,17412
P81169,FISHERGATE HILL SURGERY,6027,31641,24386,24884,20086
P81170,DR MALIK & PARTNER,4605,29231,22524,20175,17541
P81171,THE EUXTON MEDICAL CENTRE,4245,41108,32482,29472,28373
P81172,NEWTON DRIVE HEALTH CENTRE,8221,31643,24487,24178,21300
P81173,CROSTON MEDICAL CENTRE,4009,37738,30568,29280,28543
P81176,MOOR PARK SURGERY,4417,34372,26144,25409,20854
P81177,VIRAN MEDICAL CENTRE,2695,42781,32127,28595,28139
P81179,LOSTOCK HALL MEDICAL CTR.,3864,38286,28894,26630,25162
P81180,CLAYTON BROOK SURGERY,3367,31456,25565,24665,22282
P81181,KINGSFOLD MEDICAL CENTRE,3952,37550,28689,27039,25403
P81182,RICHMOND MEDICAL CENTRE,6200,28878,22399,20132,17366
P81184,RIBBLETON MEDICAL CENTRE,8087,31791,24205,22072,18381
P81185,RIVERSIDE MEDICAL CENTRE,11347,39197,29882,28044,26656
P81186,MOSS SIDE MEDICAL CENTRE,4323,38693,29593,26719,24702
P81190,LANDSCAPE,7008,41758,31599,29792,27736
P81191,QUEENSWAY MEDICAL CENTRE,9337,37117,28481,27929,26442
P81196,ISSA MEDICAL CENTRE - PATEL,10383,30315,23364,22517,17688
P81197,ROSEGROVE SURGERY,4520,32759,24572,23483,21257
P81201,ASHURST PRIMARY CARE,4859,33824,27081,23355,19925
P81204,DR DC MATHUR & PTNR,4803,34820,25986,22762,19798
P81208,DR SK SUR,9117,30206,23960,22028,18138
P81210,PARK MEDICAL PRACTICE,6201,32448,26121,27937,25394
P81212,DR MOUJAES,4994,34974,27127,25704,23294
P81213,ST.MARY'S HEALTH CENTRE,16637,36403,27569,26596,23087
P81214,DR DG GEBBIE'S PRACTICE,4546,38177,28199,24987,22579
P81215,ROSEHILL SURGERY,6131,31485,24072,23187,20801
P81218,THE CLAYTON MEDICAL CTR.,6650,33069,25227,23938,21503
P81607,THE MONTAGUE PRACTICE,6347,33869,25741,22732,19998
P81620,SLAIDBURN HEALTH CENTRE,1031,43601,33195,31201,27660
P81622,DR IH BHOJANI'S PRACTICE,5512,34107,25173,20618,17032
P81624,STRAWBERRY GARDENS MEDICAL PRACTICE,6649,31137,24217,23594,20764
P81633,SPRING-FENISCO HEALTHLINK,3112,36769,27952,25938,23933
P81634,COLNE CORNER SURGERY,3433,29738,22740,21982,19952
P81642,MEDICARE UNIT SURGERY,2806,38359,28955,26641,25122
P81643,DR Z BUX'S PRACTICE,6569,34477,25289,20771,17097
P81646,LATHOM HOUSE SURGERY,4547,38777,29827,28165,25676
P81647,DR JN JHA,1817,31853,24324,23473,18619
P81655,CROSTON VILLAGE SURGERY,3150,37719,30397,29532,29009
P81659,THE ROYLE,3818,30496,24325,24076,21990
P81664,THE PARK MEDICAL PRACTICE,13962,34125,25694,24989,21497
P81667,ST WALBURGE'S MEDICAL PRACTICE,1694,32525,24900,24730,20176
P81668,FLEETWOOD SURGERY,4538,30196,24547,23210,20667
P81674,STANLEY COURT SURGERY,5327,38773,29809,28127,25545
P81681,DR PARR-BURMAN'S SURGERY,11645,29577,23748,23551,21427
P81683,DR A ALAM'S PRACTICE,7523,33073,24620,20746,17064
P81684,DR DP CHARLES' PRACTICE,4427,29092,23844,23365,21023
P81685,DR SZ SHAHID,2535,31668,24383,23339,18774
P81686,ROSSENDALE VALLEY MEDICAL PRACTICE,2363,34833,27048,25621,23172
P81687,NEW LONGTON SURGERY,1629,41585,32862,29883,28979
P81689,EAVES LANE SURGERY,2013,34041,26060,25017,22421
P81690,BELLE VUE SURGERY,1740,30387,24656,23299,20831
P81691,BEECH DRIVE SURGERY,2121,43618,33244,30592,28763
P81692,BEECHES MEDICAL CENTRE,1535,39611,32015,29388,29221
P81694,FAMILY PRACTICE,2032,33480,25447,22489,19599
P81695,AUGHTON SURGERY,5736,42390,32210,31661,28597
P81699,STONE BRIDGE HOUSE,2313,31402,24436,23013,21148
P81700,COTTAM LANE - DR NATH,1855,36085,26827,26442,22961
P81701,PRESTON ROAD SURGERY,3352,34707,27703,26378,24253
P81704,DR I TIMSON'S PRACTICE,5003,35201,26908,23989,21268
P81707,DR N NAGPAL'S PRACTICE,5510,31042,24083,19887,16248
P81709,ROMAN ROAD HEALTH CENTRE,4232,31755,24807,22485,19451
P81710,TARLETON GROUP PRACTICE,7843,42999,32194,28577,28127
P81711,DILL HALL SURGERY,2611,31086,24412,23006,20659
P81712,DR AM HIRST'S PRACTICE,3407,33762,26054,24752,22722
P81713,DR G CELIKKOL'S PRACTICE,2437,29519,23862,23263,20289
P81714,ABBEY DALE MEDICAL CENTRE,3582,29787,24279,23857,21785
P81721,DR P JAGADESHAM'S PRACTICE,1637,32794,25529,24165,21845
P81722,ASHFIELD MEDICAL CENTRE,2933,29714,23835,23601,21790
P81724,PRINGLE STREET SURGERY,1805,30420,23675,19369,15597
P81726,KING STREET MEDICAL CTR,2000,29316,23086,21415,18896
P81727,COUNTY ROAD SURGERY,2072,38886,29293,28514,25595
P81730,GREAT HARWOOD MEDICAL GROUP,8336,31104,24679,24240,22200
P81731,DR JEHANGIR (SH),2662,29167,22500,20408,17876
P81732,HARAMBEE SURGERY,4073,38224,28830,26839,25194
P81733,ECCLESTON HEALTH CENTRE,4294,36182,31176,28851,27513
P81734,THE CORNERSTONE PRACTICE,17026,29991,23805,21188,18237
P81735,DR A HUSSAIN,2806,30073,22970,21509,17395
P81736,WHITEFIELD HEALTHCARE,3748,29587,22782,20377,17804
P81737,THE OLD LINKS SURGERY,1986,32993,26157,27443,25091
P81738,GREAT HARWOOD HEALTH CENTRE,1263,31395,24850,24310,22299
P81740,ADLINGTON MEDICAL CENTRE,1736,36180,28224,27142,25374
P81741,STATION SURGERY,2758,38226,29119,26742,24744
P81742,BEECHWOOD SURGERY,2496,33626,26302,25732,24259
P81746,CUNLIFFE MEDICAL CENTRE,3357,35745,27176,25943,23461
P81748,BRIARWOOD MEDICAL CENTRE,5671,36513,27278,26693,23412
P81749,ABBEY SURGERY,1501,30333,23950,22946,20632
P81750,FRENCHWOOD SURGERY,1986,29949,23636,21997,18033
P81754,VICARAGE LANE SURGERY,2518,28898,23230,22752,20136
P81755,CABIN SURGERY,4489,32967,25783,24801,23134
P81756,DANESHOUSE MEDICAL CENTRE,3538,28525,21494,19315,15931
P81757,BARROWFORD SURGERY,3422,35908,28464,26863,25823
P81758,MATTHEW RYDER CLINIC,2671,38350,29684,27236,25016
P81760,GORTON MEDICAL CENTRE,3641,23721,19245,20541,16938
P81762,CARLETON PRACTICE,3401,35755,27741,27053,25659
P81763,DR HP CHAKRABARTI,1941,29496,22883,22301,16979
P81764,DR J MODHA,2307,32572,26314,23317,19885
P81769,LOSTOCK HALL VILLAGE SURGERY,1371,38646,29117,26783,25306
P81770,AVENHAM LANE PRACTICE,2932,27686,21952,22199,16682
P81771,DR RC RAUTRAY'S PRACTICE,4848,33721,25340,21754,18453
P81772,NORTH MEOLS MEDICAL CENTRE,2993,34875,27062,26011,23422
P81774,DR A LITTLER,2140,32709,26371,23281,19865
P81778,DR A K JHA (SH),2794,29662,22627,22008,19963
P81780,RIVERSIDE FAMILY PRACTICE,4349,29058,22248,20527,17450
P81785,MEDICOM LTD,2134,35273,26783,24923,21555
P82001,THE DUNSTAN PARTNERSHIP,10542,30685,25191,23511,20829
P82002,PIKES LANE 1,8301,31275,23876,22484,18957
P82003,KILDONAN HOUSE,14471,37714,28796,27749,25656
P82004,SWAN LANE MEDICAL CENTRE,8032,29981,23108,20824,17172
P82005,STABLE FOLD SURGERY,7437,39569,29675,27573,25504
P82006,DR MALHOTRA & PARTNERS,7574,36357,27882,26838,24805
P82007,KEARSLEY MEDICAL CENTRE,12770,29806,24613,23791,21031
P82008,STONEHILL MEDICAL CENTRE,13948,29517,23856,22125,19037
P82009,ST HELENS ROAD PRACTICE,5956,32139,24974,23127,20175
P82010,DALEFIELD SURGERY,6157,30785,24005,23399,20011
P82011,TONGE FOLD HEALTH CENTRE,5899,30624,24715,23470,20486
P82012,LEVER CHAMBERS 1,6407,29360,23194,22250,18827
P82013,LEVER CHAMBERS 2,4289,29044,23008,21076,17504
P82014,SPRING HOUSE SURGERY,7530,36170,27512,26733,23539
P82015,UNSWORTH GROUP PRACTICE,20200,40376,30119,27915,26094
P82016,HARWOOD HEALTH CENTRE,13299,36680,28517,26247,24559
P82018,THE ALASTAIR ROSS MEDICAL PRACTICE,6752,29675,24399,22635,19797
P82020,LITTLE LEVER HEALTH CENTRE 1,4004,30372,25392,23371,20860
P82021,KIRBY-CROMPTON HEALTH CENTRE,5982,36363,27986,25733,23658
P82022,HALLIWELL SURGERY 1,4110,28436,22608,21861,18695
P82023,MANDALAY MEDICAL CENTRE,9483,42817,32231,28912,27847
P82025,BURNSIDE SURGERY,4983,33927,26421,24554,21999
P82029,HALLIWELL SURGERY 2,3308,28792,22822,21905,18761
P82030,DEANE MEDICAL CENTRE,3256,28722,22360,20950,17267
P82031,HEATON MEDICAL CENTRE,10278,37206,28113,27517,24134
P82033,BRADFORD STREET SURGERY,1899,28823,23129,22384,18908
P82034,EDGWORTH MEDICAL CENTRE,2642,47488,34816,31383,30004
P82036,LITTLE LEVER HEALTH CENTRE 2,3062,30415,26484,24481,22651
P82037,FARNWORTH HEALTH CENTRE 1,5110,29298,23867,22358,19386
P82607,WALMSLEY-CROMPTON HEALTH CENTRE,4998,33471,26269,24230,21671
P82609,SHANTI MEDICAL CENTRE,5943,30399,23295,21644,18032
P82613,SPRING VIEW MEDICAL CENTRE,4780,30456,26217,24226,22221
P82616,BEEHIVE SURGERY,2571,30219,24155,21953,18293
P82624,ORIENT HOUSE MEDICAL CENTRE,2774,34793,26113,24918,21347
P82625,CHARLOTTE STREET SURGERY,1994,27553,21909,20952,17585
P82626,HALLIWELL SURGERY 3,4021,27313,21786,21136,17880
P82627,CORNERSTONE SURGERY,4442,34004,26192,25527,22279
P82629,PIKES LANE 2,2114,31011,23626,22155,18429
P82633,GREAT LEVER HEALTH CENTRE 1,2012,29129,23119,20668,17050
P82634,WYRESDALE ROAD SURGERY,4080,30148,23616,22852,19535
P82640,AL FAL MEDICAL GROUP,4371,29912,23295,21223,17510
P82643,EGERTON/DUNSCAR HEALTH CENTRE,6028,46929,34520,30844,30104
P82652,FARNWORTH HEALTH CENTRE 2,3337,29225,23840,22464,19525
P82660,DEANE CLINIC 1,3830,33798,25656,24300,20871
P83001,FAIRFAX GROUP PRACTICE,10323,38482,29201,27650,24670
P83004,THE UPLANDS MEDICAL PRACTICE,8650,37055,28402,27063,24410
P83005,RIBBLESDALE GP-DR SUBBIAH,5414,33812,26285,24737,22307
P83006,RAMSBOTTOM MEDICAL PRACTICE,8332,39040,30894,29438,27600
P83007,RADCLIFFE MEDICAL PRACTICE,8145,33023,25746,24684,21969
P83008,MINDEN FAMILY PRACTICES - DR SHEKAR,7563,33119,25808,24348,21798
P83009,BLACKFORD HOUSE MEDICAL CENTRE,7596,38403,29360,27762,25400
P83010,MONARCH MEDICAL CENTRE,3753,33417,26034,24792,22018
P83011,UNSWORTH MEDICAL CENTRE,7267,38805,29444,27447,25046
P83012,TOTTINGTON MEDICAL PRACTICE,12369,41988,31570,29191,28291
P83015,RIBBLESDALE GP-DR WOODCOCK,7800,34316,26660,25069,22775
P83017,WOODBANK SURGERY,4898,37047,28747,26818,25018
P83019,MINDEN FAMILY PRACTICES - DR DEAKIN,6087,33726,26224,24754,22362
P83020,MINDEN FAMILY PRACTICES - DR SAXENA,5324,33580,26112,24608,22142
P83021,PEEL GPS DR JACKSON,3735,33903,26285,24736,22206
P83023,GREENMOUNT MEDICAL CENTRE,9755,41035,32043,29582,28639
P83024,KNOWSLEY MEDICAL CENTRE,4558,32796,25602,23900,21072
P83025,ST GABRIEL'S MEDICAL CENTRE,8284,43039,31221,27069,23802
P83026,PEEL GPS - DR PALANIAPPAN,3412,33158,25765,24219,21518
P83027,GREYLAND MEDICAL CENTRE,2172,38344,29209,27655,24830
P83029,SPRING LANE SURGERY,6226,33140,25865,24598,22209
P83030,PEEL GPS DR CHACKO,3295,32996,25695,24075,21323
P83603,RED BANK GROUP PRACTICE,10026,33762,26310,24930,22729
P83605,WHITTAKER LANE MED CENTRE,6388,39043,29431,27161,24143
P83608,THE ELMS MEDICAL CENTRE,6196,37223,28558,27249,24681
P83609,THE BIRCHES MEDICAL CENTRE,4471,37983,28847,27416,24524
P83611,WALMERSLEY ROAD MEDICAL PRACTICE,2736,31336,24618,22714,19632
P83612,MILE LANE HEALTH CENTRE,3642,39257,30034,27614,26613
P83620,GARDEN CITY MEDICAL CENTRE,4717,39487,31390,29184,27978
P83621,HUNTLEY MOUNT MEDICAL CENTRE,2983,31032,24091,23336,20279
P83623,LONGFIELD MEDICAL PRACTICE,5336,39234,29510,27529,24556
P84004,FIVE OAKS FAMILIY PRACTICE,8801,26855,21386,20538,16521
P84005,THE VALLANCE CENTRE,7194,31714,26077,23638,20039
P84009,AILSA CRAIG MEDICAL CENTRE,9357,31160,22783,21492,15868
P84010,THE BORCHARDT MEDICAL CENTRE,11027,42181,28422,27562,21600
P84012,NORTHENDEN GROUP PRACTICE,11019,37108,27947,26766,24003
P84014,RK MEDICAL PRACTICE,4298,30955,24113,22075,18547
P84016,LEVENSHULME MEDICAL PRACTICE,6880,32946,23408,21972,17739
P84017,LADYBARN GROUP PRACTICE,10276,37910,26926,24987,20005
P84018,MAULDETH MEDICAL CENTRE,6000,38071,24741,25117,18208
P84019,VALENTINE MEDICAL CENTRE,10523,28940,22285,21974,18155
P84020,PEEL HALL MEDICAL CENTRE,8326,29944,23782,22058,18465
P84021,THE MAPLES MEDICAL CENTRE,7715,31661,25202,23769,20213
P84022,KINGSWAY MEDICAL PRACTICE,5835,41882,30298,28238,24508
P84023,SURREY LODGE PRACTICE,8313,30471,22319,21144,15020
P84024,BOWLAND MEDICAL PRACTICE,7536,30843,24350,22845,19277
P84025,ST GEORGE'S MEDICAL CENTRE,7068,29321,22321,22029,18418
P84026,DICKENSON ROAD MEDICAL CENTRE,6354,29840,21747,20403,15133
P84027,WEST POINT MEDICAL CENTRE,7235,34628,24370,23204,18396
P84028,GORTON MEDICAL CENTRE,8270,28293,21755,20822,17309
P84029,BENCHILL MEDICAL PRACTICE,9431,29579,23280,21022,17418
P84030,NEW COLLEGIATE MEDICAL CENTRE,13064,32840,24572,21359,16816
P84032,DR MOKASHI,6483,28015,22550,21244,17942
P84033,BEACON MEDICAL CENTRE,3830,28238,22753,21970,18519
P84034,BARLOW MEDICAL CENTRE,13420,47611,33320,32615,28369
P84035,BODEY MEDICAL CENTRE,16620,38463,25193,25224,18496
P84037,DR CUNNINGHAM & PARTNERS,6908,27025,21074,19781,14617
P84038,ASHVILLE SURGERY,7964,39823,27635,25836,20832
P84039,THE RANGE MEDICAL CENTRE,8177,33237,23502,21632,16576
P84040,CONRAN MEDICAL CENTRE,4967,27226,21152,20941,17192
P84041,CORNERSTONE FAMILY PRACTICE,6114,28867,22898,21713,18394
P84042,FLORENCE HOUSE MEDICAL PRACTICE,7865,28505,22280,21494,18094
P84043,CORNISHWAY GROUP PRACTICE,8837,30270,23942,22017,18432
P84045,THE PARK MEDICAL CENTRE,5119,31780,24817,23465,20003
P84046,CHEETHAM HILL PRIMARY CARE CENTRE,9708,31223,23667,20976,16202
P84047,DROYLSDEN RD FAMILY PRACTICE,4846,27262,21906,21046,18083
P84048,TREGENNA GROUP PRACTICE,6571,30991,24397,22651,19090
P84049,THE AVENUE MEDICAL CENTRE,9874,29383,23368,22584,19184
P84050,MOUNT ROAD SURGERY,7263,28100,21370,19518,15755
P84051,EASTLANDS MEDICAL CENTRE,5292,27839,22483,21083,17835
P84052,WEST GORTON MEDICAL PRACTICE,6326,27407,21390,19904,15694
P84053,ASHCROFT SURGERY,7973,33112,23466,22069,17823
P84054,WHITLEY ROAD MEDICAL CENTRE,6602,27406,21497,20878,16525
P84055,MERSEYBANK SURGERY,2591,40751,28351,29433,23947
P84056,PRINCESS ROAD SURGERY,4506,35834,25385,23415,17897
P84059,LIME SQUARE MEDICAL CENTRE,5722,29923,23841,22251,19264
P84061,BROOKLANDS MEDICAL PRACTICE,5543,33470,26280,25947,22897
P84062,BROOKDALE SURGERY,2828,27034,21790,20914,17912
P84064,NEW ISLINGTON MEDICAL CENTRE,3880,27828,22481,21568,16982
P84065,THE SINGH MEDICAL PRACTICE,3702,27413,21135,21061,17297
P84066,DAVID MEDICAL CENTRE,4145,43326,29392,29421,24385
P84067,HAZELDENE MEDICAL CENTRE,6578,31741,24373,23677,20672
P84068,CHORLTON FAMILY PRACTICE,9738,45070,30712,29257,25027
P84070,NEWTON HEATH MEDICAL CENTRE,5454,27173,21844,21024,18006
P84071,WILBRAHAM SURGERY,4200,44706,30451,29229,24891
P84072,THE ROBERT DARBISHIRE PRACTICE,19655,31505,22339,21015,14879
P84074,WELLFIELD MEDICAL CENTRE,9707,32626,24495,21296,17102
P84605,FERNCLOUGH SURGERY,2154,25570,19999,19902,16023
P84611,"DR CHIU, KOH AND GAN",5856,29158,22552,21182,16206
P84616,MANCHESTER MEDICAL,6528,29949,21808,19600,14581
P84623,ALEESHAN MEDICAL CENTRE,1302,33003,24680,20699,16236
P84626,WILMSLOW ROAD SURGERY,4644,34593,24673,23298,18084
P84627,DR TIWARI'S PRACTICE,1863,29636,22407,21655,18349
P84630,THE ARCH MEDICAL PRACTICE,12671,32609,24799,23741,16704
P84631,ARTANE MEDICAL CENTRE,1999,35428,26831,23841,20100
P84635,THE WHITSWOOD PRACTICE,3511,30647,22291,19873,15334
P84637,THE MAZHARI & KHAN PRACTICE,2559,28380,22755,21370,18086
P84639,FALLOWFIELD MEDICAL CENTRE,2117,37331,25747,24633,19138
P84640,CHEETHAM HILL PCC,3099,32746,24508,21038,16340
P84644,PARKSIDE SURGERY,3870,29645,21454,19878,15416
P84645,PARKVIEW MEDICAL CENTRE,6228,32244,24687,22250,18174
P84650,THE ALEXANDRA PRACTICE,5896,36842,26197,24367,19165
P84651,NORTHERN MOOR MEDICAL PRACTICE,2960,32521,24438,23824,20724
P84652,CORKLAND ROAD MEDICAL PRACTICE,6881,43516,29829,28447,24016
P84663,THE VILLAGE SURGERY,4031,30349,23517,22694,18949
P84665,AL-SHIFA MEDICAL CENTRE,2764,38719,26600,25456,19800
P84669,CORNBROOK MEDICAL PRACTICE,10287,32405,24707,23840,16614
P84672,WOODLANDS MEDICAL PRACTICE,3058,37065,28443,27635,24927
P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,9318,30082,24692,23182,19107
P84676,OSWALD ROAD MEDICAL PRACTICE,4499,45515,30979,29533,25372
P84677,DIDSBURY MEDICAL CENTRE- DR ASHWORTH,5587,47436,33128,32506,27962
P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,7596,46500,32532,31830,27304
P84679,WILLOWBANK SURGERY,1625,26638,20701,20593,16869
P84682,BURNAGE HEALTHCARE PRACTICE,2307,35527,26657,23628,19542
P84683,THE DOC'S SURGERY,6361,39073,33517,30759,26188
P84684,JOLLY MEDICAL CENTRE,3173,33636,25156,21253,17036
P84689,LONGSIGHT MEDICAL PRACTICE,4831,28873,21368,19936,14884
P84690,DAM HEAD MEDICAL CENTRE,2639,30206,23149,22474,18652
P85001,DONALD WILDE MEDICAL CENTRE,5022,30882,23741,20901,18210
P85002,ST MARY'S MEDICAL CENTRE,4903,28725,22838,20941,18149
P85003,THE CHOWDHURY PRACTICE,6499,30434,22491,18743,15549
P85004,AKHTER PRACTICE,5156,34634,25624,22636,20416
P85005,LEESBROOK SURGERY,9902,37656,28346,26316,24587
P85006,THE PARKS MEDICAL PRACTICE,6120,34749,27791,25693,23942
P85007,OLDHAM FAMILY PRACTICE,2208,31218,23969,21696,19002
P85008,FAILSWORTH GROUP PRACTICE,13127,31681,24714,23433,21130
P85010,WILKINSON PRACTICE,9652,36836,27019,24141,22514
P85011,CH MEDICAL PRACTICE,7895,32277,24461,22568,20448
P85012,OLDHAM MEDICAL SERVICES,5028,29036,21992,20364,17106
P85013,THE ROYTON & CROMPTON FAMILY PRACTICE,16720,35149,27912,25840,24070
P85014,HOPWOOD HOUSE MEDICAL PRACTICE,5867,32636,24492,21982,19276
P85015,ALEXANDRA GROUP MED PRACT,7702,32453,23851,20573,17649
P85016,SADDLEWORTH MEDICAL PRACTICE,14144,44038,33198,31146,29894
P85017,OAK GABLES MEDICAL PRACTICE,9800,34728,27396,25755,23690
P85018,DANSON FAMILY PRACTICE P85018,4692,31859,23966,21256,18479
P85019,ROYTON MEDICAL CENTRE,4171,34298,27167,24927,23020
P85020,SPRINGFIELD HOUSE,7537,32718,25286,23360,20842
P85021,GREENBANK MEDICAL PRACTICE,8044,32539,23966,20723,17833
P85022,LEES ROAD SURGERY,4197,33629,25319,23202,20708
P85025,COPPICE MEDICAL PRACTICE,4677,31866,22912,18892,15332
P85026,QUAYSIDE MEDICAL PRACTICE,5383,31522,24707,23456,21168
P85028,BLOCK LANE SURGERY,5147,33074,24296,20913,18154
P85601,TREWINARD PRACTICE,2140,29415,22883,20680,17785
P85602,SARAF MEDICAL PRACTICE,2309,36522,26615,24089,21483
P85603,ADDY PRACTICE,1895,33323,24218,20677,17816
P85605,LITTLETOWN FAMILY MED PRACT,4452,31208,23209,20094,16983
P85606,MOORSIDE MEDICAL PRACTICE,2919,37611,26968,24226,21589
P85607,SHARMA PRACTICE,3244,34075,25449,23567,21652
P85608,PERKINS PRACTICE,2650,28570,22762,20950,18175
P85610,HOSSAIN PRACTICE,2311,30848,24144,22882,20343
P85612,WERNETH MEDICAL PRACTICE,3103,32186,23133,19229,15681
P85613,MOHANTY PRACTICE,1335,30888,23270,20586,17514
P85614,VILLAGE MEDICAL PRACTICE,2670,35273,27510,25799,23719
P85615,KAPUR FAMILY CARE,5331,31945,23366,19955,16607
P85620,ST CHADS MEDICAL PRACTICE,2796,28903,22952,21006,17966
P85621,MACH HEALTHCARE LIMITED,3388,32830,23729,19985,16979
P85622,JARVIS MEDICAL PRACTICE,3829,33456,23445,18800,15589
P86001,MILNROW VILLAGE PRACTICE,5549,34281,27095,25328,23413
P86002,DR GWD BHIMA,1708,28665,23503,21252,17836
P86003,EDENFIELD ROAD SURGERY,13347,39513,29179,27932,25516
P86004,PETERLOO MEDICAL CENTRE,9364,30104,24471,23617,21043
P86005,YORKSHIRE ST SURGERY,6125,32035,25182,23138,20223
P86006,ASHWORTH STREET SURGERY,11091,31630,24941,23594,20518
P86007,WELLFIELD HEALTH CENTRE,12835,30555,24334,22250,19032
P86008,MARK STREET SURGERY,8042,31579,24790,22230,19236
P86009,CASTLETON HEALTH CENTRE,9675,29344,24507,22634,20587
P86010,THE JUNCTION SURGERY,7980,33391,26475,25086,22865
P86011,LONGFORD STREET MEDICAL CENTRE,9779,32022,24409,23470,20634
P86012,WOODSIDE MEDICAL CENTRE,8148,27508,22466,21732,18801
P86013,HEALEY SURGERY,7875,34088,26256,24533,21726
P86014,DR IK BABAR,8166,29238,23303,20017,16526
P86015,ROCHDALE ROAD MEDICAL CENTRE,4374,29904,24461,23403,20721
P86016,ARGYLE STREET MEDICAL CTR,6781,30033,24232,22772,20223
