PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
M92013,WODEN ROAD SURGERY,6806,32418,27575,24848,20809
M92014,DR FOWLER,2061,36350,28692,26517,23064
M92015,DRS PAHWA,3887,33804,27629,25736,21911
M92016,TUDOR MEDICAL CENTRE,6405,32315,27413,25184,21144
M92019,KEATS GROVE SURGERY,6361,33312,27583,25126,21314
M92022,DR GEORGE & DR RAJCHOLAN,3769,32979,27258,26450,23869
M92024,PARKFIELD MEDICAL CENTRE,12943,34004,27741,25842,21949
M92026,DR BILAS,3857,32506,26976,26392,23753
M92027,CAERLEON SURGERY,3333,32124,27070,25376,21211
M92028,THORNLEY STREET MEDICAL CENTRE,9556,31631,26436,24507,19859
M92029,NEWBRIDGE SURGERY,4415,38264,29392,28615,24476
M92030,CHURCH STREET SURGERY,5447,31833,26737,25140,20725
M92031,DRS PASSI & HANDA,6579,33239,27172,25160,20821
M92035,ALL SAINTS SURGERY,3476,32953,26990,25040,20960
M92039,DR ST PIERRE-LIBBERTON,6565,34209,28376,26090,22738
M92040,MAYFIELD MEDICAL CENTRE,6242,32705,27154,25816,22489
M92041,PROBERT ROAD SURGERY,4635,36364,29010,26455,22892
M92042,80 TETTENHALL ROAD SURGERY,3364,37795,29366,28151,24185
M92043,PENN SURGERY,4942,40277,31337,29210,26846
M92044,DRS DE ROSA & WILLIAMS,4234,39559,30911,29017,26294
M92607,WHITMORE REANS MEDICAL PRACTICE,12227,34618,27974,25570,21573
M92609,ASHFIELD ROAD SURGERY,4907,36027,28323,26194,22741
M92612,GROVE MEDICAL CENTRE,3324,32865,26874,24928,20710
M92627,DR SHARMA,3204,32047,27028,25318,21149
M92629,DRS KHARWADKAR & MAJI,3315,36040,28344,26289,22829
M92630,EAST PARK MEDICAL PRACTICE,4871,30439,26209,25247,21654
M92640,TETTENHALL ROAD MEDICAL PRACTICE,2193,36755,28903,27531,23306
M92642,DR KANCHAN,2143,32900,27281,25526,21230
M92643,DR CHRISTOPHER,2459,31573,27173,24314,19739
M92647,BRADLEY MEDICAL CENTRE,2985,32347,27409,25555,20937
M92649,DR MUDIGONDA,3562,32051,27036,25348,21239
M92654,BAGARY'S MEDICAL PRACTICE,7539,32880,27475,24754,20417
N81001,AUDLEM MEDICAL PRACTICE,4581,45089,33448,31111,30010
N81002,KENMORE MEDICAL CENTRE,12327,52139,37904,36570,34733
N81005,HELSBY HEALTH CENTRE,8910,45610,33512,32511,30570
N81006,BUNBURY MEDICAL PRACTICE,4995,45568,34495,31807,30755
N81007,HOLES LANE MEDICAL CENTRE,10644,41022,31294,29168,27275
N81008,THE CEDARS MEDICAL CENTRE,9507,45206,35935,32491,32036
N81009,HEATH LANE MEDICAL CENTRE,7261,47461,36465,34282,32072
N81010,NANTWICH HEALTH CENTRE,6101,43770,34065,30842,29554
N81011,BEACONSFIELD SURGERY,11556,41962,31034,29314,25824
N81012,GUARDIAN STREET MED/CTR,9528,40431,31626,29040,25946
N81013,HIGH STREET SURGERY,7576,44371,33856,31257,29723
N81014,BROOKFIELD SURGERY,8936,50686,36812,34793,32237
N81015,THE DELAMERE PRACTICE,11718,38160,29542,26396,24278
N81016,MILLCROFT MEDICAL CENTRE,14747,39168,30515,26910,24925
N81017,THE ROCK SURGERY,5677,47286,33991,33876,32051
N81018,TARPORLEY HEALTH CENTRE,7747,48366,37354,34031,33082
N81019,CASTLEFIELDS,11916,33686,27278,26101,22147
N81020,PENKETH HEALTH CENTRE,15200,44112,32472,30402,29693
N81021,MCILVRIDE MEDICAL PRACTICE,6393,47497,34665,32490,32204
N81022,WATERHOUSE SURGERY,10873,50153,37934,34163,33572
N81023,WHITBY GROUP PRACTICE SURGERY   (GREEN),5008,39496,30759,28830,27664
N81024,SWANLOW MEDICAL CENTRE,9712,39154,30956,27268,24924
N81025,FIRDALE MEDICAL CENTRE,8199,43799,33864,31804,29956
N81026,TOFT ROAD SURGERY,9727,48237,34143,34465,32563
N81027,READESMOOR MEDICAL GROUP PRACTICE,13189,42581,32528,30583,29978
N81028,CAUSEWAY MEDICAL CENTRE,6504,40926,31837,29302,26297
N81029,SOUTH PARK SURGERY,12391,44814,34064,31437,30019
N81030,THE KNOLL,12032,47053,34102,33871,32056
N81031,THE HEALTH CENTRE,5571,47785,36575,33091,32476
N81032,ASHFIELDS P/CARE CENTRE,22463,45547,35528,31595,30860
N81033,GEORGE STREET SURGERY,7711,51841,38503,36381,34650
N81034,BOUGHTON MEDICAL GROUP,12017,44605,34291,33521,30330
N81035,APPLETON VILLAGE SURGERY,10855,39299,29534,28251,24539
N81036,SPRINGFIELDS MEDICAL CENTRE,6141,40612,31717,29257,26401
N81037,THE BEECHES MEDICAL CTR,8008,35523,27070,26801,23041
N81038,LAUREL BANK SURGERY,5784,41323,30823,30310,29435
N81039,OAKLANDS,10339,44361,34192,30944,28957
N81040,HIGH STREET PRACTICE WINSFORD,5344,38918,30650,27079,24672
N81041,HELSBY STREET MED/CTR,8357,40465,31680,29208,26460
N81042,MANCHESTER ROAD MEDICAL CENTRE,7199,48120,33959,34353,32432
N81043,HASLINGTON SURGERY,6713,46119,33722,30251,28951
N81044,HUNGERFORD MEDICAL CENTRE,10048,39129,29472,27228,25441
N81045,PEELHOUSE MEDICAL PLAZA,14103,37419,28463,27516,23822
N81046,PARK MEDICAL CENTRE,8741,43947,33394,32537,29816
N81047,THE KILTEARN MEDICAL CTR.,13354,44337,34494,31071,29756
N81048,FEARNHEAD CROSS MED.CTR.,14121,37146,29791,27554,24417
N81049,ANNANDALE MEDICAL CENTRE,5740,46212,33086,33136,31172
N81050,THE GREAT SUTTON MED.CTR. (GREEN),7498,41206,32266,29683,29065
N81051,THE WEAVERHAM SURGERY,7528,43605,34639,31593,30108
N81052,LAWTON HOUSE SURGERY,10134,42293,31896,30246,29256
N81053,EARNSWOOD MEDICAL CENTRE,15289,38726,29939,26677,24674
N81054,WEAVER VALE PRACTICE,9122,35839,28620,26604,23146
N81055,WATLING STREET SURGERY,7424,43922,34240,31849,29907
N81056,FOLLY LANE MEDICAL CENTRE,10308,37789,30246,27629,24052
N81057,TOWER HOUSE PRACTICE,13281,38480,29401,28210,25225
N81059,CULCHETH MEDICAL CENTRE,6921,45217,34620,32364,30943
N81060,NESTON SURGERY,8742,44071,33910,32095,32673
N81061,WITTON STREET SURGERY,7149,41966,32948,30750,28343
N81062,CUMBERLAND HOUSE SURGERY,15106,45723,34710,31739,30555
N81063,YORK ROAD GROUP PRACTICE,11574,36033,28437,27126,24745
N81064,NEWTOWN SURGERY,7709,35084,27255,26584,22503
N81065,LATCHFORD MEDICAL CENTRE,6121,36897,28862,27736,23889
N81066,GROVE HOUSE PRACTICE,10599,37650,28970,27851,24658
N81067,OAKWOOD MEDICAL CENTRE,8300,43834,34476,31751,30157
N81068,GROSVENOR MEDICAL CENTRE,13539,38578,29829,26583,24528
N81069,CHELFORD SURGERY,3766,48696,35716,34212,31991
N81070,HANDFORTH HEALTH CENTRE,9739,44017,32961,32348,29443
N81071,GREENMOSS MEDICAL CENTRE,4745,44023,34574,31065,30294
N81072,MURDISHAW,6993,38795,30311,27006,23307
N81073,PRIORSLEGH MEDICAL CENTRE,11309,47604,34734,32605,32383
N81074,LAUNCESTON CLOSE SURGERY,4581,38969,30807,27148,24795
N81075,STOCKTON HEATH MED.CENTRE,17246,49514,39062,34179,33083
N81077,THE HEALTH CENTRE (HOLMES CHAPEL),11716,48475,37151,33153,32122
N81079,THE ELMS MEDICAL CENTRE,9904,41121,31915,31570,28299
N81080,NORTHGATE STREET MED CTRE,5789,39577,30899,31330,28130
N81081,GARDEN LANE MEDICAL CTR.,12226,40088,30910,32570,29174
N81082,CITY WALLS MEDICAL CENTRE,15907,41247,32083,31256,29019
N81083,PARKVIEW MEDICAL CENTRE,5847,41730,32471,29786,26778
N81084,ROPE GREEN MEDICAL CENTRE,17045,46896,36083,31196,30564
N81085,PARK LANE HOUSE MEDICAL CENTRE,9118,44750,34076,31391,29944
N81086,WILMSLOW HEALTH CENTRE,11884,51370,37445,36119,34222
N81087,DANEBRIDGE MEDICAL CENTRE,23782,46199,35479,33076,31717
N81088,PARK GREEN SURGERY,11203,44905,34200,31462,30063
N81089,GREENBANK SURGERY,9315,39213,30553,28527,25722
N81090,TUDOR SURGERY,4353,43604,33931,30824,29587
N81091,WHITBY GROUP PRACTICE SURGERY   (BLACK),4505,39222,30489,28705,27435
N81092,HOPE FARM MEDICAL CENTRE,12170,40774,31642,29441,28705
N81093,WHITBY GROUP PRACTICE SURGERY   (RED),6213,39410,30643,28803,27585
N81094,THE GREAT SUTTON MED.CTR. (RED),6351,41003,32134,29600,28907
N81095,THE GREAT SUTTON MED.CTR. (BLUE),5757,41449,32463,29846,29293
N81096,BROOKVALE PRACTICE,8082,34588,28031,26049,22406
N81097,DALLAM LANE MEDICAL CENTRE,2933,37968,30088,27846,24482
N81100,UPTON VILLAGE SURGERY,6582,45456,34266,33194,31093
N81101,THE HANDBRIDGE MED.CTR.,6606,46545,37738,34085,33067
N81102,HOOLE ROAD SURGERY,2053,43781,33504,32625,29849
N81107,MANCHESTER ROAD SURGERY,2914,39624,30783,28781,26064
N81108,THE LAKESIDE SURGERY,10281,50204,36862,34404,32403
N81109,PADGATE MEDICAL CENTRE,6862,40566,31200,29034,26985
N81111,MEREPARK MEDICAL CENTRE,5565,45093,35894,32485,31933
N81112,THE SCHOOLHOUSE SURGERY,4637,49714,38633,34343,33988
N81113,MIDDLEWICH ROAD SURGERY,6626,40553,32033,29897,27165
N81114,BIRCHWOOD MEDICAL CENTRE,11351,41611,33206,29919,27437
N81115,LACHE HEALTH CENTRE,4589,41763,32854,30000,27143
N81117,OLD HALL SURGERY,5594,36545,28836,27399,25233
N81118,MEADOWSIDE MEDICAL CENTRE,7914,42304,32180,30397,29650
N81119,HOUGH GREEN HEALTH PARK,3753,36604,27954,27353,23062
N81120,KELSALL MEDICAL CENTRE,4634,49106,38121,34602,33499
N81121,NORTHGATE VILLAGE SURGERY,6361,41866,32468,32280,29148
N81122,WESTBROOK MEDICAL CENTRE,10222,48612,37369,33646,30110
N81123,WILLOW WOOD SURGERY,6194,38240,29636,26511,23957
N81125,NESTON MEDICAL CENTRE,7381,43560,33350,31948,32294
N81126,FARNDON HEALTH CENTRE,2790,42049,31812,30775,29981
N81127,THE WEAVER VALE SURGERY,8054,38993,30691,27124,24752
N81607,WESTMINSTER SURGERY,2608,33890,26573,25974,22742
N81614,THE SURGERY,3359,45465,33829,31608,30369
N81618,HEATH ROAD MEDICAL CENTRE,2626,37154,28719,27466,24282
N81619,OAKS PLACE SURGERY,3093,34297,26646,26284,22186
N81623,STRETTON MEDICAL CENTRE,3093,52404,41537,35160,34348
N81624,THE ROOKERY SURGERY,3465,46153,38732,32529,31764
N81625,WEST BANK MEDICAL CENTRE,2542,33625,26722,25930,21526
N81626,WESTERN AVE MEDICAL CTRE,3893,32891,26940,25979,23265
N81628,THE ERIC MOORE PARTNERSHIP,8372,36824,29557,27272,23542
N81632,BROKEN CROSS SURGERY,5753,45516,34554,31748,30386
N81634,CCA CARE PARTNERSHIP,13097,48798,38104,33573,31720
N81637,COCKHEDGE MEDICAL CENTRE,2995,37703,29796,27943,24262
N81642,WATERS EDGE MEDICAL CENTRE,4750,44374,34234,30969,29002
N81645,4 SEASONS MEDICAL CENTRE,2692,34501,28340,25955,21926
N81651,UPTON ROCKS PRIMARY CARE,3015,46719,33735,30944,27716
N81655,ST WERBURGH'S MEDICAL PRACTICE HOMELESS,335,37367,29170,31597,27095
N82001,THE MARGARET THOMPSON MED CENTRE,5776,30167,25016,23189,17878
N82002,YEW TREE CENTRE,4130,30974,26372,24017,19508
N82003,DOVECOT HEALTH CENTRE,3415,32977,26378,24211,20577
N82004,GARSTON URBAN - SSP HEALTH LIMITED,2808,34843,26950,25998,21894
N82009,GRASSENDALE MEDICAL CENTRE,8071,44775,32774,31380,28033
N82011,PRIORY MEDICAL CENTRE,11694,29036,24887,23463,19174
N82014,LANCE LANE MEDICAL CENTRE,7112,39970,30741,28879,26188
N82018,ELLERGREEN MEDICAL CENTRE,12053,30957,24634,23389,19067
N82019,LANGBANK MEDICAL CENTRE,4672,30698,24626,23571,19484
N82022,EDGE HILL HEALTH CENTRE,8579,29062,24384,23697,18882
N82024,EATON ROAD MEDICAL CENTRE,12300,37533,28363,26842,23718
N82026,PENNY LANE SURGERY,6204,44290,33184,31127,28506
N82033,DINGLE PARK PRACTICE,4577,32689,26649,26283,20455
N82034,THE VILLAGE SURGERY,6099,36289,27810,26719,22985
N82035,MATHER AVENUE SURGERY,9003,41656,31193,29330,26532
N82036,NETHERLEY - SSP HEALTH LIMITED,4064,30530,25584,24093,21264
N82037,WESTMORELAND GP CENTRE,12874,35314,26526,24854,21800
N82039,STORRSDALE MEDICAL CENTRE,2786,46396,34837,31976,29659
N82041,OAKVALE MEDICAL CENTRE,6478,39175,29675,28022,25736
N82046,DR M FLYNN'S PRACTICE,7875,34811,27245,26760,22968
N82048,WALTON MEDICAL CENTRE,6700,29247,23988,23031,18788
N82049,WESTMINSTER MEDICAL CENTRE,5215,28897,24707,23190,18404
N82050,GATEACRE MEDICAL CENTRE,2201,33575,26654,26058,23582
N82051,BREEZE HILL - SSP HEALTH LIMITED,2179,29332,24121,23359,19133
N82052,TOWNSEND MEDICAL CENTRE,3645,30749,25176,24035,20361
N82053,AINTREE PARK,14375,37459,28145,26220,23821
N82054,ABERCROMBY FAMILY PRACTICE,5958,29237,24433,23906,18504
N82058,ROCK COURT SURGERY,4665,33532,26622,24857,22182
N82059,THE SURGERY,4659,39219,29689,29565,25420
N82060,STANLEY - SSP HEALTH LIMITED,3173,28016,23982,23674,18762
N82062,FULWOOD GREEN MEDICAL CTR,6653,41551,30904,31028,26194
N82065,EARLE ROAD MEDICAL CENTRE,4207,31037,26538,24031,20057
N82066,WOOLTON HOUSE MEDICAL CTR,9305,39798,29938,29872,27184
N82067,DR B DAS' PRACTICE,3355,28873,25538,23735,18826
N82070,THE ELMS MEDICAL CENTRE,8055,35817,27932,27724,22596
N82073,THE ASH SURGERY,6469,41883,31214,31216,26607
N82074,DR RP AGARWAL'S PRACTICE,9643,33604,26733,25114,22243
N82076,PRINCES PARK - SSP HEALTH LIMITED,6925,29864,26657,24118,18546
N82077,D.K. SHAH,2775,30178,24950,23888,19555
N82078,J.W. ROBERTS,3606,28806,24358,23462,18764
N82079,GREENBANK ROAD SURGERY,6311,38600,29146,29064,25075
N82081,ISLINGTON HOUSE MEDICAL CENTRE,2283,29029,24845,24829,18442
N82082,DR PRASAD'S PRACTICE,4489,32747,27025,27352,19873
N82083,JUBILEE MEDICAL CENTRE,7861,34418,26429,24749,21067
N82084,GATEACRE BROW SURGERY,7131,37395,28612,28233,25734
N82086,ABINGDON FAMILY HEALTH CARE CENTRE,2126,30504,24891,23965,20201
N82087,GILMOSS,2700,31464,24444,23654,19689
N82089,PICTON N'HOOD HEALTH & CHILDREN'S CENTRE,2570,30447,26299,23770,19455
N82090,GREEN LANE MEDICAL CENTRE,9186,33046,26429,24638,21287
N82091,"DR MAHADANA, RIVERSIDE CENTRE FOR HEALTH",2258,32796,26800,26465,20633
N82092,THE VALLEY MEDICAL CENTRE,7972,41778,31808,29816,27972
N82093,DR PL GUPTA'S PRACTICE,3502,33767,26564,24860,22267
N82094,BELLE VALE HEALTH CENTRE,7471,34757,27559,26509,24244
N82095,ALBION SURGERY,3162,27919,24394,23721,18593
N82097,THE GREY ROAD SURGERY,5377,30196,23971,23325,19488
N82099,MERE LANE GROUP PRACTICE,6266,27900,24275,23129,18236
N82100,THE FIVEWAYS - SSP HEALTH LIMITED,3393,45960,34272,31792,30063
N82101,KIRKDALE,3245,28101,24118,23309,18359
N82103,ANFIELD GROUP PRACTICE,4412,29760,25026,23656,19611
N82104,DR EA BAINBRIDGE'S PRACTICE,4338,33929,26773,24554,22113
N82106,THE VILLAGE MEDICAL CTRE,3561,39676,29895,30197,27374
N82107,DR SN SINGH'S PRACTICE,1554,45803,34613,32079,29672
N82108,RUTHERFORD MEDICAL CENTRE,6863,46114,34452,32177,29731
N82109,SPEKE HC - DR THAKUR,3054,31361,25563,23893,18967
N82110,LONG LANE,7858,31360,24352,23520,19197
N82113,FAIRFIELD MEDICAL CENTRE,4038,28626,25295,23697,18585
N82115,VAUXHALL HEALTH CENTRE,6593,28279,24103,25099,19224
N82116,HUNTS CROSS HEALTH CTR,6138,37712,28658,27520,24607
N82117,BROWNLOW GROUP PRACTICE,31860,31179,24962,26898,18676
N82617,MARYBONE - SSP HEALTH LIMITED,4768,35637,29451,31878,18775
N82621,SPEKE HC - DR MANGARAI,2487,29769,24875,22945,17457
N82623,ROBSON STREET - SSP HEALTH LIMITED,1908,27822,24108,23081,18157
N82633,KNOTTY ASH MEDICAL CENTRE,2167,34085,26599,24905,21706
N82641,SANDRINGHAM MEDICAL CENTRE,7065,35944,27793,28460,22854
N82645,KENSINGTON PARK - SSP HEALTH LIMITED,4456,26659,22985,22689,17125
N82646,DR HEGDE & JUDE'S PRACTICE,9569,32315,26875,25350,20611
N82647,QUEENS DRIVE,2233,30380,24846,23978,20312
N82648,POULTER RD,1444,34936,26512,24736,21905
N82650,SPEKE HC - DR CHOUDHARY,2472,29638,24808,22884,17373
N82651,DR VA HARVEY'S PRACTICE,1763,28938,24430,24075,19250
N82655,MOSS WAY,2544,31418,24463,23505,19438
N82657,DHARMANA'S FAMILY & GENERAL PRACTICE,2425,30138,24690,23742,19646
N82659,BAYCLIFFE FAMILY HEALTH CENTRE,343,32847,27257,25229,20921
N82662,DUNSTAN VILLAGE GROUP PRACTICE,5840,30809,26789,23878,19614
N82663,DR K PRAMANIK'S PRACTICE,3159,33968,26291,24667,21438
N82664,ROCKY LANE MEDICAL CENTRE,3925,42128,31615,29575,27374
N82665,EVERTON ROAD - SSP HEALTH LIMITED,4842,27766,24388,23746,18277
N82668,WALTON VILLAGE MEDICAL CENTRE,1920,29479,24397,23480,19192
N82669,GREAT HOMER STREET MEDICAL CENTRE,2552,28928,24481,24537,19441
N82670,PARK VIEW - SSP HEALTH LIMITED,3386,31301,26038,24172,20385
N82671,DR SN RAMAMOORTHY'S PRACTICE,3074,27979,25063,23389,18084
N82676,FIR TREE,4035,40434,30511,27117,24207
N82678,STOPGATE,2312,30535,24539,23692,19682
N83001,RAINBOW MEDICAL CENTRE,13822,36230,27740,26217,23090
N83002,PATTERDALE LODGE MED CTRE,12001,38336,29463,27799,24641
N83003,ORMSKIRK HOUSE SURGERY,8091,36445,28218,26950,24252
N83005,MARKET STREET,8174,38259,29436,27785,24617
N83006,PHOENIX MEDICAL CENTRE,3464,36840,28552,27350,24745
N83007,LINGHOLME HEALTH CENTRE,2054,36406,28115,26883,24053
N83008,BERRYMEAD FAMILY MED.CTR.,7946,33722,26505,25452,21870
N83009,WINGATE MEDICAL CENTRE,12269,30993,24742,23220,17868
N83010,RAINHILL VILLAGE SURGERY,6769,40761,30611,28779,27616
N83012,MILL STREET MEDICAL CTR.,8993,38210,29478,27949,25797
N83013,DR KINLOCH & PARTNER,5169,36688,28538,26395,23720
N83014,DINAS LANE MEDICAL CENTRE,9622,32826,26569,25257,21364
N83015,BLUEBELL LANE SURGERY,4067,30695,25616,24079,19510
N83016,THE ACORN PROJECT,1320,35322,26942,25578,22333
N83017,HALL STREET MEDICAL CENTRE,3874,36218,28092,26766,24172
N83018,DR PL JONES' PRACTICE,8719,29406,25698,24499,19011
N83019,BILLINGE MEDICAL PRACTICE,10540,41308,32088,31059,30219
N83020,HAYDOCK MEDICAL CENTRE,7481,35961,28127,26774,25136
N83021,FOUR ACRE HEALTH CENTRE,8008,37285,28264,25898,22970
N83022,LIME GROVE SURGERY,7932,34672,27291,26081,23839
N83023,PARK HOUSE SURGERY,7401,33554,26397,25374,22423
N83024,PARK HOUSE MEDICAL CENTRE,7392,36448,28270,26882,23606
N83025,CORNERWAYS MEDICAL CENTRE,3171,28182,25137,23375,17533
N83026,PARKFIELD SURGERY,2616,36467,28306,27184,24395
N83027,CENTRAL SURGERY,5993,39241,30276,28602,26669
N83028,ASTON HEALTHCARE LIMITED,25413,34542,27453,25978,22268
N83030,DR M SUARES' PRACTICE,4750,35923,27780,25943,22710
N83031,ROSEHEATH SURGERY,2268,35181,27784,25629,22457
N83032,MILLBROOK MEDICAL CENTRE,11211,31372,25047,23737,18349
N83033,DR RI KING'S PRACTICE,6302,30534,24348,23424,17761
N83035,THE SPINNEY MEDICAL CTR.,6873,37563,28633,27293,24096
N83041,RAINFORD HEALTH CENTRE,4819,43597,31385,30831,30461
N83043,LONGVIEW MEDICAL CENTRE,3976,32077,26201,24933,20830
N83045,NEWTON MEDICAL CENTRE,4072,37602,28701,27655,24004
N83047,DR S SINGH'S PRACTICE,3707,37886,29161,28520,25927
N83049,KENNETH MACRAE MED CENTRE,3757,43527,31571,30788,30322
N83050,THE BOWERY MEDICAL CENTRE,3874,36975,28443,26921,23732
N83053,LONGTON MEDICAL CENTRE,5102,39601,30218,28498,26977
N83054,BETHANY MEDICAL CENTRE,3548,38627,29414,28170,25606
N83055,TRENTHAM MEDICAL CENTRE,4671,31309,24814,23672,18698
N83056,PRINCESS DRIVE MEDICAL CENTRE,3117,30490,26248,24189,19177
N83057,FAMILY HEALTH CENTRE,3791,31860,25181,24020,19154
N83060,HOLLY BANK SURGERY,3772,34337,26827,25693,22781
N83601,THE MACMILLAN SURGERY,2661,30819,24598,23501,18033
N83603,PRESCOT MEDICAL CENTRE,5272,35840,27987,26595,23108
N83604,CORNERSTONE SURGERY,2568,35033,27320,26166,23524
N83605,HOLLIES MEDICAL CENTRE,3610,37703,29163,26975,24325
N83608,DR MAASSARANI & PARTNERS,7924,34296,26808,25051,20852
N83609,CEDAR CROSS MEDICAL CENTRE,3085,35760,28214,26617,23107
N83610,COLBY MEDICAL CENTRE,2125,31639,26073,24530,20216
N83611,MK & NN RAHMAN,2760,34544,27341,26040,22216
N83612,ST JOHN'S SURGERY,2940,33734,27101,26347,22604
N83614,ECCLESTON MEDICAL CENTRE,2528,44209,33768,30597,29954
N83619,ROBY MEDICAL CENTRE,1874,39116,29073,27479,24963
N83620,SANDFIELD MEDICAL CENTRE,2886,35995,27885,27279,24377
N83621,HILLSIDE HOUSE SURGERY,3073,29854,25252,23818,19081
N83622,PRIMROSE MEDICAL PRACTICE,2486,29143,24948,23339,18271
N83624,DR RAHIL'S SURGERY,2897,35842,27668,26516,24819
N83628,NEWTON COMMUNITY HOSPITAL PRACTICE,2847,38633,29177,27840,24351
N83633,NUTGROVE VILLA SURGERY,3552,32294,26464,25326,21205
N83635,THE CROSSROADS SURGERY,3066,40105,30447,28650,27210
N83636,LANCASTER HOUSE MED.CTR.,3514,36537,28192,26949,24282
N83637,NEWHOLME SURGERY,3509,36747,28533,27364,24728
N84001,42 KINGSWAY,6477,42177,31137,29358,27476
N84002,AINTREE ROAD MEDICAL CENTRE,2424,32235,26356,23816,20595
N84003,HIGH PASTURES SURGERY,11080,41593,30888,29547,29079
N84004,GLOVERS LANE SURGERY,7491,32314,25536,24790,21310
N84005,CUMBERLAND HOUSE SURGERY,9201,38237,29083,27281,25213
N84006,CHAPEL LANE SURGERY,8012,46043,34511,31187,32312
N84007,LIVERPOOL RD MEDICAL PRACTICE,5287,37406,28670,26650,24107
N84008,NORWOOD SURGERY,8985,38250,29834,27595,25778
N84009,AZALEA SURGERY,3291,41142,30632,28799,26739
N84010,MAGHULL HEALTH CENTRE (DR SAPRE),2869,40454,29950,28901,27764
N84011,EASTVIEW SURGERY,6928,40894,30727,28624,26504
N84012,AINSDALE MEDICAL CENTRE,12581,43050,32012,29157,28950
N84013,CURZON ROAD MEDICAL PRACTICE,4823,38367,29416,27341,25317
N84014,AINSDALE VILLAGE SURGERY,2930,41541,31087,28588,27862
N84015,BOOTLE VILLAGE SURGERY,6138,31549,26270,23878,20277
N84016,MOORE STREET MEDICAL CENTRE,7114,31189,26499,23696,19845
N84017,CHURCHTOWN MEDICAL CENTRE,10922,37986,29164,28110,26796
N84018,THE VILLAGE SURGERY FORMBY,9605,46366,34745,31332,32614
N84019,OLIVER - NORTH PARK APMS,6342,32158,26589,24063,20585
N84020,BLUNDELLSANDS SURGERY,10258,43446,32090,30223,28475
N84021,ST MARKS MEDICAL CENTRE,15663,35826,27687,26799,24407
N84023,BRIDGE ROAD MEDICAL CENTRE,7464,32593,27020,24228,21090
N84024,GRANGE SURGERY,9753,39097,29063,28221,26641
N84025,WESTWAY MEDICAL CENTRE,7013,41305,30464,29373,28698
N84026,CROSBY - SSP HEALTH LIMITED,3049,43333,31554,30027,28382
N84027,ORRELL PARK MEDICAL CENTRE,3877,35479,27029,24925,22239
N84028,THE STRAND MEDICAL CENTRE,7246,31085,26198,23695,19928
N84029,FORD MEDICAL PRACTICE,5980,33157,26613,24652,21877
N84034,PARK STREET SURGERY,5767,31125,26191,23465,19895
N84035,15 SEFTON ROAD,4709,34425,27564,25029,22562
N84036,FRESHFIELD SURGERY,2974,46558,34470,31498,32632
N84037,LINCOLN HOUSE SURGERY,2086,40114,30984,28057,26453
N84038,CONCEPT HOUSE SURGERY,4897,32296,26725,24113,20965
N84041,KINGSWAY SURGERY,4648,42103,31094,29277,27372
N84043,SEAFORTH SSP HEALTH LTD,1790,29549,25759,23116,18895
N84605,LITHERLAND - SSP HEALTH LIMITED,2686,34448,27560,24988,22548
N84611,ROE LANE SURGERY,2508,38222,29772,27752,26066
N84613,THE CORNER SURGERY (DR MULLA),3841,38484,29182,28208,27068
N84614,THE MARSHSIDE SURGERY (DR WAINWRIGHT),2603,38355,29148,28177,26983
N84615,RAWSON ROAD MEDICAL CENTRE,2320,32205,26277,24974,21678
N84617,KEW SURGERY,3699,39240,29838,27756,25925
N84618,THE HOLLIES,4675,46250,34690,31268,32504
N84621,THORNTON - SSP HEALTH LIMITED,2514,38773,28520,27703,25313
N84622,MAGHULL HEALTH CENTRE (DR THOMAS),1931,41315,30191,29257,28318
N84624,MAGHULL HEALTH CENTRE,1875,40861,30159,29147,28237
N84625,THE FAMILY SURGERY,4074,39323,29780,28034,26373
N84626,HIGHTOWN - SSP HEALTH LIMITED,2081,42292,30704,29198,27531
