PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
P81095,THURSBY SURGERY,7524,30889,25434,24341,20674
P81096,PARBOLD SURGERY,6958,45831,36101,32307,30724
P81099,DR THM MACKENZIE & PARTNERS,10056,38394,29788,27698,25302
P81100,THE CASTLE MEDICAL GROUP,14459,39619,32356,29804,27910
P81103,DR D C PATEL & PARTNERS,9029,39287,31480,28309,25868
P81104,OXFORD ROAD MEDICAL CTRE,4278,30898,25207,24268,20734
P81107,STONEBRIDGE SURGERY,7838,43874,34708,30232,29310
P81109,DR S AHMED'S PRACTICE,5351,35051,27601,25881,22912
P81112,BEACON PRIMARY CARE,11526,34560,27445,25641,22117
P81113,PARK VIEW SURGERY,5943,40395,31168,30313,28644
P81115,BLOOMFIELD MEDICAL CENTRE,11920,27172,21980,22451,17829
P81117,CENTRAL PARK SURGERY,4271,39204,30535,28087,25634
P81118,ILEX VIEW MEDICAL PRACTICE,7014,36876,28571,27251,24074
P81119,DOCLANDS MEDICAL CENTRE,6776,36049,28431,26836,24060
P81121,BIRLEYWOOD HEALTH CENTRE,1769,30651,25093,24134,18752
P81123,PENDLE VALLEY PMS 2,20576,28977,24108,22995,19094
P81125,DR IJ MOODIE'S PRACTICE,9943,35648,29437,25912,23494
P81127,CHORLEY HEALTH CENTRE - GALE,4020,36392,28736,27216,24568
P81128,KIRKHAM HEALTH CENTRE,8575,40578,32092,29118,27227
P81129,ASH TREE HOUSE SURGERY,10710,40797,32166,29227,27242
P81130,PADIHAM GROUP PRACTICE,12594,35100,26856,26576,22626
P81132,DR DM DOHERTY & PARTNERS,9167,34071,26099,25910,22676
P81133,THE VILLAGE PRACTICE,8893,35376,27789,27000,24369
P81134,KIDDROW MEDICAL PRACTICE,4033,35275,27507,26226,23186
P81136,DR A BISARYA,2516,33827,26802,25156,21741
P81137,BURNLEY WOOD MEDICAL CENTRE,5907,31549,25563,24706,21161
P81138,BURSCOUGH FAMILY PRACTICE,2772,39388,30833,28287,27025
P81140,DR E AHMED'S PRACTICE,7894,34866,27510,25837,22857
P81143,WHITTLE SURGERY,8968,46654,34864,31035,28996
P81146,MYRTLE HOUSE,5655,31188,24652,23983,21280
P81147,BLACKBURN RD MEDICAL CENTRE,3799,28627,23309,22407,19518
P81149,THE LOCKWOOD AVENUE SURGERY,6350,38571,30037,28877,26733
P81150,CLIFTON MEDICAL PRACTICE,5442,35944,28097,27999,25537
P81152,DRS G A & A ROBB,6598,37592,30069,27485,25206
P81153,THE WESTGATE MED PRACTICE,8246,31616,25002,24602,21894
P81154,GRANVILLE HOUSE MED CTRE,8307,39231,30824,29267,27716
P81155,DR TL PHILLIPS' PRACTICE,4013,37758,30514,27072,24934
P81157,FERNBANK SURGERY,9880,40805,30590,29870,27969
P81159,STONYHILL MEDICAL PRACTICE,8620,29679,23675,23770,19806
P81160,OSWALD MEDICAL CENTRE,8477,29320,23810,22892,20106
P81163,THE ST PAULS SURGERY,2077,29933,24436,23343,19765
P81165,IGHTENHILL MEDICAL CENTRE,2206,33269,26149,25288,21980
P81166,DR BELLO'S SURGERY,2474,29684,24065,23548,20777
P81167,DR MK DATTA'S PRACTICE,5136,26663,22894,21010,18349
P81169,FISHERGATE HILL SURGERY,6027,33112,25847,26191,21569
P81170,DR MALIK & PARTNER,4605,26719,22952,21875,17774
P81171,THE EUXTON MEDICAL CENTRE,4245,42625,34211,30900,29338
P81172,NEWTON DRIVE HEALTH CENTRE,8221,31376,25054,24603,20721
P81173,CROSTON MEDICAL CENTRE,4009,44413,34990,30973,29356
P81176,MOOR PARK SURGERY,4417,33554,27370,25726,22937
P81177,VIRAN MEDICAL CENTRE,2695,41914,32340,28852,27347
P81179,LOSTOCK HALL MEDICAL CTR.,3864,39679,30829,28183,26359
P81180,CLAYTON BROOK SURGERY,3367,36341,27978,26283,22778
P81181,KINGSFOLD MEDICAL CENTRE,3952,38343,30986,28040,25803
P81182,RICHMOND MEDICAL CENTRE,6200,27243,22360,21140,18373
P81184,RIBBLETON MEDICAL CENTRE,8087,29685,25143,22747,19600
P81185,RIVERSIDE MEDICAL CENTRE,11347,40476,32123,29326,27562
P81186,MOSS SIDE MEDICAL CENTRE,4323,38770,31010,27852,24412
P81190,LANDSCAPE,7008,42043,32657,30250,28403
P81191,QUEENSWAY MEDICAL CENTRE,9337,38861,30355,29081,26969
P81196,ISSA MEDICAL CENTRE - PATEL,10383,29533,24208,22959,19586
P81197,ROSEGROVE SURGERY,4520,33588,26395,25417,22156
P81201,ASHURST PRIMARY CARE,4859,33622,27091,24633,20801
P81204,DR DC MATHUR & PTNR,4803,32162,26933,23532,20835
P81208,DR SK SUR,9117,29994,24684,23908,18395
P81210,PARK MEDICAL PRACTICE,6201,35810,28040,27929,25430
P81212,DR MOUJAES,4994,37108,28750,26904,24331
P81213,ST.MARY'S HEALTH CENTRE,16637,36153,29245,27030,24230
P81214,DR DG GEBBIE'S PRACTICE,4546,35958,29340,25519,23320
P81215,ROSEHILL SURGERY,6131,31644,25391,24485,21009
P81218,THE CLAYTON MEDICAL CTR.,6650,34842,26131,25059,22675
P81607,THE MONTAGUE PRACTICE,6347,31663,26456,23466,20564
P81620,SLAIDBURN HEALTH CENTRE,1031,44319,35752,32401,29913
P81622,DR IH BHOJANI'S PRACTICE,5512,28426,25100,21025,18410
P81624,STRAWBERRY GARDENS MEDICAL PRACTICE,6649,32881,25594,25057,22492
P81633,SPRING-FENISCO HEALTHLINK,3112,37181,29367,26813,24696
P81634,COLNE CORNER SURGERY,3433,31168,25043,25336,21358
P81642,MEDICARE UNIT SURGERY,2806,39875,30869,28219,26376
P81643,DR Z BUX'S PRACTICE,6569,28225,25909,21198,18292
P81646,LATHOM HOUSE SURGERY,4547,39644,31038,28348,27149
P81647,DR JN JHA,1817,30431,25176,23792,20560
P81655,CROSTON VILLAGE SURGERY,3150,45226,35536,31244,29640
P81659,THE ROYLE,3818,33758,26144,25456,23449
P81664,THE PARK MEDICAL PRACTICE,13962,35228,27727,25975,22996
P81667,ST WALBURGE'S MEDICAL PRACTICE,1694,33372,26521,25499,22313
P81668,FLEETWOOD SURGERY,4538,31979,25708,24473,20662
P81674,STANLEY COURT SURGERY,5327,39446,30926,28230,27052
P81681,DR PARR-BURMAN'S SURGERY,11645,30929,24607,24633,21295
P81683,DR A ALAM'S PRACTICE,7523,27781,25529,21267,18197
P81684,DR DP CHARLES' PRACTICE,4427,30750,24297,24288,20652
P81685,DR SZ SHAHID,2535,30988,25286,23870,20518
P81686,ROSSENDALE VALLEY MEDICAL PRACTICE,2363,36974,28636,26808,24220
P81687,NEW LONGTON SURGERY,1629,44544,36609,31248,30448
P81689,EAVES LANE SURGERY,2013,33855,26860,25995,22860
P81690,BELLE VUE SURGERY,1740,32110,25814,24601,20864
P81691,BEECH DRIVE SURGERY,2121,43901,35210,30555,29350
P81692,BEECHES MEDICAL CENTRE,1535,42602,33761,30469,28701
P81694,FAMILY PRACTICE,2032,31253,26240,23218,20340
P81695,AUGHTON SURGERY,5736,44498,34059,31504,31581
P81699,STONE BRIDGE HOUSE,2313,31596,25149,24713,22295
P81700,COTTAM LANE - DR NATH,1855,37271,29232,27317,24612
P81701,PRESTON ROAD SURGERY,3352,39723,30331,27882,25256
P81704,DR I TIMSON'S PRACTICE,5003,34940,28338,25038,22857
P81707,DR N NAGPAL'S PRACTICE,5510,25254,23316,20222,17326
P81709,ROMAN ROAD HEALTH CENTRE,4232,31692,25392,23295,20016
P81710,TARLETON GROUP PRACTICE,7843,41947,32304,28805,27339
P81711,DILL HALL SURGERY,2611,31927,25051,24403,21401
P81712,DR AM HIRST'S PRACTICE,3407,35667,28014,26137,23195
P81713,DR G CELIKKOL'S PRACTICE,2437,28619,23075,22989,18841
P81714,ABBEY DALE MEDICAL CENTRE,3582,32198,25244,25309,21852
P81721,DR P JAGADESHAM'S PRACTICE,1637,34155,27110,25381,22442
P81722,ASHFIELD MEDICAL CENTRE,2933,31008,24612,24726,21688
P81724,PRINGLE STREET SURGERY,1805,24146,22744,19639,16624
P81726,KING STREET MEDICAL CTR,2000,28881,23345,22563,19660
P81727,COUNTY ROAD SURGERY,2072,40231,31361,28661,27463
P81730,GREAT HARWOOD MEDICAL GROUP,8336,33901,26398,25541,23425
P81731,DR JEHANGIR (SH),2662,27085,23092,22241,18166
P81732,HARAMBEE SURGERY,4073,37383,29452,29219,26389
P81733,ECCLESTON HEALTH CENTRE,4294,42841,34244,30823,29305
P81734,THE CORNERSTONE PRACTICE,17026,27651,23218,21900,19214
P81735,DR A HUSSAIN,2806,27978,23986,22149,18547
P81736,WHITEFIELD HEALTHCARE,3748,27149,23214,22134,18066
P81737,THE OLD LINKS SURGERY,1986,35324,27858,27636,25039
P81738,GREAT HARWOOD HEALTH CENTRE,1263,33808,26513,25557,23343
P81740,ADLINGTON MEDICAL CENTRE,1736,38663,30429,28876,27095
P81741,STATION SURGERY,2758,39093,30298,28001,25589
P81742,BEECHWOOD SURGERY,2496,35609,27998,27205,24809
P81746,CUNLIFFE MEDICAL CENTRE,3357,35976,28517,27105,24242
P81748,BRIARWOOD MEDICAL CENTRE,5671,37502,29454,27487,24881
P81749,ABBEY SURGERY,1501,31268,24573,23919,21154
P81750,FRENCHWOOD SURGERY,1986,30550,24457,23575,19204
P81754,VICARAGE LANE SURGERY,2518,29297,23053,23569,19100
P81755,CABIN SURGERY,4489,33660,27116,25718,23021
P81756,DANESHOUSE MEDICAL CENTRE,3538,23548,20696,19211,15498
P81757,BARROWFORD SURGERY,3422,39980,30415,29561,26382
P81758,MATTHEW RYDER CLINIC,2671,38990,30740,28386,26234
P81760,GORTON MEDICAL CENTRE,3641,24545,20184,20965,15830
P81762,CARLETON PRACTICE,3401,37624,29306,28323,26190
P81763,DR HP CHAKRABARTI,1941,28602,23508,22620,19007
P81764,DR J MODHA,2307,33018,26279,24687,20954
P81769,LOSTOCK HALL VILLAGE SURGERY,1371,40092,31059,28361,26548
P81770,AVENHAM LANE PRACTICE,2932,29007,22810,23757,18360
P81771,DR RC RAUTRAY'S PRACTICE,4848,29979,25925,22334,19665
P81772,NORTH MEOLS MEDICAL CENTRE,2993,37918,29015,27406,26106
P81774,DR A LITTLER,2140,33110,26411,24734,20874
P81778,DR A K JHA (SH),2794,31172,24978,25386,21413
P81780,RIVERSIDE FAMILY PRACTICE,4349,26147,22320,20956,17166
P81785,MEDICOM LTD,2134,35107,28153,25612,22949
P82001,THE DUNSTAN PARTNERSHIP,10542,31245,25286,24355,20870
P82002,PIKES LANE 1,8301,30945,24562,23297,19707
P82003,KILDONAN HOUSE,14471,38588,30005,28343,25851
P82004,SWAN LANE MEDICAL CENTRE,8032,28819,22928,21632,17920
P82005,STABLE FOLD SURGERY,7437,40380,30982,28637,26272
P82006,DR MALHOTRA & PARTNERS,7574,37502,29011,27717,25187
P82007,KEARSLEY MEDICAL CENTRE,12770,33983,26185,25076,22791
P82008,STONEHILL MEDICAL CENTRE,13948,29318,24302,23004,19402
P82009,ST HELENS ROAD PRACTICE,5956,32222,25695,23920,20747
P82010,DALEFIELD SURGERY,6157,31559,25179,24698,20877
P82011,TONGE FOLD HEALTH CENTRE,5899,31378,25201,24268,20821
P82012,LEVER CHAMBERS 1,6407,29896,23970,23253,19480
P82013,LEVER CHAMBERS 2,4289,28546,22847,21853,18015
P82014,SPRING HOUSE SURGERY,7530,37195,29567,27405,24405
P82015,UNSWORTH GROUP PRACTICE,20200,41401,31557,29161,27085
P82016,HARWOOD HEALTH CENTRE,13299,37222,29679,27602,25193
P82018,THE ALASTAIR ROSS MEDICAL PRACTICE,6752,29697,24167,23654,19761
P82020,LITTLE LEVER HEALTH CENTRE 1,4004,32454,26133,24300,21564
P82021,KIRBY-CROMPTON HEALTH CENTRE,5982,36766,29282,27124,24203
P82022,HALLIWELL SURGERY 1,4110,29264,23794,23265,19644
P82023,MANDALAY MEDICAL CENTRE,9483,45775,34442,30227,28355
P82025,BURNSIDE SURGERY,4983,35575,27818,26332,23055
P82029,HALLIWELL SURGERY 2,3308,29448,23851,23268,19604
P82030,DEANE MEDICAL CENTRE,3256,28262,22611,21863,17980
P82031,HEATON MEDICAL CENTRE,10278,38281,30591,27985,25114
P82033,BRADFORD STREET SURGERY,1899,29453,23605,23126,19382
P82034,EDGWORTH MEDICAL CENTRE,2642,49062,37509,32203,30287
P82036,LITTLE LEVER HEALTH CENTRE 2,3062,34049,27118,25617,23316
P82037,FARNWORTH HEALTH CENTRE 1,5110,29991,24623,23293,20007
P82607,WALMSLEY-CROMPTON HEALTH CENTRE,4998,34377,27102,25736,22248
P82609,SHANTI MEDICAL CENTRE,5943,29879,23738,22616,18863
P82613,SPRING VIEW MEDICAL CENTRE,4780,33711,26902,25318,22914
P82616,BEEHIVE SURGERY,2571,29512,23994,22229,18034
P82624,ORIENT HOUSE MEDICAL CENTRE,2774,35152,27763,25541,22212
P82625,CHARLOTTE STREET SURGERY,1994,28109,22785,22669,18669
P82626,HALLIWELL SURGERY 3,4021,28040,22904,22575,18817
P82627,CORNERSTONE SURGERY,4442,35009,27968,26444,23183
P82629,PIKES LANE 2,2114,30204,24030,22899,19099
P82633,GREAT LEVER HEALTH CENTRE 1,2012,28297,22591,21259,17542
P82634,WYRESDALE ROAD SURGERY,4080,30801,24534,24242,20347
P82640,AL FAL MEDICAL GROUP,4371,28767,23161,21843,17929
P82643,EGERTON/DUNSCAR HEALTH CENTRE,6028,49407,37363,31827,30368
P82652,FARNWORTH HEALTH CENTRE 2,3337,30091,24616,23415,20175
P82660,DEANE CLINIC 1,3830,34070,26979,24958,21682
P83001,FAIRFAX GROUP PRACTICE,10323,36852,29950,27369,24185
P83004,THE UPLANDS MEDICAL PRACTICE,8650,36439,29454,27629,24047
P83005,RIBBLESDALE GP-DR SUBBIAH,5414,34531,27628,25594,23053
P83006,RAMSBOTTOM MEDICAL PRACTICE,8332,41382,33049,30518,28878
P83007,RADCLIFFE MEDICAL PRACTICE,8145,32864,26970,25828,22483
P83008,MINDEN FAMILY PRACTICES - DR SHEKAR,7563,33563,26981,25013,22418
P83009,BLACKFORD HOUSE MEDICAL CENTRE,7596,38178,30712,28055,25053
P83010,MONARCH MEDICAL CENTRE,3753,33376,27158,25922,22552
P83011,UNSWORTH MEDICAL CENTRE,7267,36659,30081,27851,24453
P83012,TOTTINGTON MEDICAL PRACTICE,12369,42982,34160,30085,28293
P83015,RIBBLESDALE GP-DR WOODCOCK,7800,35356,28201,26073,23550
P83017,WOODBANK SURGERY,4898,39347,31226,28014,25716
P83019,MINDEN FAMILY PRACTICES - DR DEAKIN,6087,34553,27662,25593,23059
P83020,MINDEN FAMILY PRACTICES - DR SAXENA,5324,34272,27400,25388,22886
P83021,PEEL GPS DR JACKSON,3735,34100,27418,25490,22813
P83023,GREENMOUNT MEDICAL CENTRE,9755,45237,35760,31155,29646
P83024,KNOWSLEY MEDICAL CENTRE,4558,32466,26195,24481,21772
P83025,ST GABRIEL'S MEDICAL CENTRE,8284,37049,31381,25570,22108
P83026,PEEL GPS - DR PALANIAPPAN,3412,33019,26613,24794,22119
P83027,GREYLAND MEDICAL CENTRE,2172,37267,30267,27643,24518
P83029,SPRING LANE SURGERY,6226,33001,27064,25850,22588
P83030,PEEL GPS DR CHACKO,3295,32814,26433,24710,21985
P83603,RED BANK GROUP PRACTICE,10026,33885,27722,26261,23116
P83605,WHITTAKER LANE MED CENTRE,6388,36352,30092,26843,23515
P83608,THE ELMS MEDICAL CENTRE,6196,36945,29749,27812,24264
P83609,THE BIRCHES MEDICAL CENTRE,4471,36228,29628,27314,24311
P83611,WALMERSLEY ROAD MEDICAL PRACTICE,2736,30246,24557,22924,20314
P83612,MILE LANE HEALTH CENTRE,3642,43156,33306,29982,28190
P83620,GARDEN CITY MEDICAL CENTRE,4717,44227,34872,30842,29330
P83621,HUNTLEY MOUNT MEDICAL CENTRE,2983,30276,24857,23102,20373
P83623,LONGFIELD MEDICAL PRACTICE,5336,36843,30165,27070,23892
P84004,FIVE OAKS FAMILIY PRACTICE,8801,27214,22054,22027,17727
P84005,THE VALLANCE CENTRE,7194,37643,26449,26207,18955
P84009,AILSA CRAIG MEDICAL CENTRE,9357,29290,23692,21913,17348
P84010,THE BORCHARDT MEDICAL CENTRE,11027,40314,31247,28833,23814
P84012,NORTHENDEN GROUP PRACTICE,11019,37198,28645,27768,24552
P84014,RK MEDICAL PRACTICE,4298,30490,25345,23303,19010
P84016,LEVENSHULME MEDICAL PRACTICE,6880,29472,23631,22187,17631
P84017,LADYBARN GROUP PRACTICE,10276,34896,28961,26051,22076
P84018,MAULDETH MEDICAL CENTRE,6000,35449,29499,26532,21630
P84019,VALENTINE MEDICAL CENTRE,10523,27564,23360,22658,18315
P84020,PEEL HALL MEDICAL CENTRE,8326,29202,24942,23404,18887
P84021,THE MAPLES MEDICAL CENTRE,7715,31500,26589,24966,20623
P84022,KINGSWAY MEDICAL PRACTICE,5835,38927,31454,28447,24944
P84023,SURREY LODGE PRACTICE,8313,28363,23359,21702,16874
P84024,BOWLAND MEDICAL PRACTICE,7536,30691,25880,25020,19530
P84025,ST GEORGE'S MEDICAL CENTRE,7068,27983,23561,23237,19000
P84026,DICKENSON ROAD MEDICAL CENTRE,6354,27655,22256,20674,16246
P84027,WEST POINT MEDICAL CENTRE,7235,31363,25573,23565,19020
P84028,GORTON MEDICAL CENTRE,8270,26387,22386,21542,17062
P84029,BENCHILL MEDICAL PRACTICE,9431,28666,24306,22223,17871
P84030,NEW COLLEGIATE MEDICAL CENTRE,13064,29083,23403,21482,16911
P84032,DR MOKASHI,6483,27761,22975,22433,18606
P84033,BEACON MEDICAL CENTRE,3830,28256,23832,22576,18857
P84034,BARLOW MEDICAL CENTRE,13420,46515,34709,33216,29056
P84035,BODEY MEDICAL CENTRE,16620,36149,29411,26666,21730
P84037,DR CUNNINGHAM & PARTNERS,6908,29002,22671,21748,16634
P84038,ASHVILLE SURGERY,7964,35365,27684,25702,21517
P84039,THE RANGE MEDICAL CENTRE,8177,31621,23440,22262,17639
P84040,CONRAN MEDICAL CENTRE,4967,26499,22293,22033,17671
P84041,CORNERSTONE FAMILY PRACTICE,6114,28817,23592,23073,19239
P84042,FLORENCE HOUSE MEDICAL PRACTICE,7865,26999,23113,22520,18235
P84043,CORNISHWAY GROUP PRACTICE,8837,28571,24791,23347,18794
P84045,THE PARK MEDICAL CENTRE,5119,32227,26643,25741,20454
P84046,CHEETHAM HILL PRIMARY CARE CENTRE,9708,29053,23150,22003,17094
P84047,DROYLSDEN RD FAMILY PRACTICE,4846,26790,23407,22439,18630
P84048,TREGENNA GROUP PRACTICE,6571,29264,25279,24032,19480
P84049,THE AVENUE MEDICAL CENTRE,9874,29425,24701,23267,19751
P84050,MOUNT ROAD SURGERY,7263,24868,21218,19620,14951
P84051,EASTLANDS MEDICAL CENTRE,5292,27480,22729,22196,18374
P84052,WEST GORTON MEDICAL PRACTICE,6326,26911,21700,20751,16460
P84053,ASHCROFT SURGERY,7973,29487,23678,22301,17656
P84054,WHITLEY ROAD MEDICAL CENTRE,6602,28666,23227,23353,18377
P84055,MERSEYBANK SURGERY,2591,40521,31101,29641,24663
P84056,PRINCESS ROAD SURGERY,4506,32854,25966,23833,19315
P84059,LIME SQUARE MEDICAL CENTRE,5722,28939,24130,23339,19782
P84061,BROOKLANDS MEDICAL PRACTICE,5543,35676,28644,27811,24086
P84062,BROOKDALE SURGERY,2828,26652,23258,22344,18439
P84064,NEW ISLINGTON MEDICAL CENTRE,3880,30854,24319,24576,19119
P84065,THE SINGH MEDICAL PRACTICE,3702,26418,22298,22126,17654
P84066,DAVID MEDICAL CENTRE,4145,41823,32034,30567,25797
P84067,HAZELDENE MEDICAL CENTRE,6578,31987,26198,24607,21736
P84068,CHORLTON FAMILY PRACTICE,9738,41523,31588,29763,25771
P84070,NEWTON HEATH MEDICAL CENTRE,5454,26877,23394,22379,18563
P84071,WILBRAHAM SURGERY,4200,41484,31700,29792,25667
P84072,THE ROBERT DARBISHIRE PRACTICE,19655,31897,23973,22574,17460
P84074,WELLFIELD MEDICAL CENTRE,9707,27749,22708,20631,16491
P84605,FERNCLOUGH SURGERY,2154,25185,20991,21100,16623
P84611,"DR CHIU, KOH AND GAN",5856,30827,23924,22900,17693
P84616,MANCHESTER MEDICAL,6528,29831,22011,21291,16606
P84623,ALEESHAN MEDICAL CENTRE,1302,27530,21996,20052,15914
P84626,WILMSLOW ROAD SURGERY,4644,33576,26304,24241,19933
P84627,DR TIWARI'S PRACTICE,1863,27900,23389,22558,18047
P84630,THE ARCH MEDICAL PRACTICE,12671,40105,27142,27073,20293
P84631,ARTANE MEDICAL CENTRE,1999,31126,26022,22870,18935
P84635,THE WHITSWOOD PRACTICE,3511,29335,22017,21064,16693
P84637,THE MAZHARI & KHAN PRACTICE,2559,28101,23177,22553,18748
P84639,FALLOWFIELD MEDICAL CENTRE,2117,35036,28873,26003,21703
P84640,CHEETHAM HILL PCC,3099,28878,23046,21285,16653
P84644,PARKSIDE SURGERY,3870,27211,21440,19864,15774
P84645,PARKVIEW MEDICAL CENTRE,6228,27899,23282,21294,17055
P84650,THE ALEXANDRA PRACTICE,5896,34324,26306,24465,19984
P84651,NORTHERN MOOR MEDICAL PRACTICE,2960,34025,26615,26376,21165
P84652,CORKLAND ROAD MEDICAL PRACTICE,6881,40301,30926,28929,24746
P84663,THE VILLAGE SURGERY,4031,28801,24358,22817,18957
P84665,AL-SHIFA MEDICAL CENTRE,2764,36812,28966,26456,21838
P84669,CORNBROOK MEDICAL PRACTICE,10287,38747,27191,26977,20143
P84672,WOODLANDS MEDICAL PRACTICE,3058,38674,30743,29227,26202
P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,9318,35188,26235,26970,20036
P84676,OSWALD ROAD MEDICAL PRACTICE,4499,41985,31811,30062,26097
P84677,DIDSBURY MEDICAL CENTRE- DR ASHWORTH,5587,46763,34683,33411,29024
P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,7596,45671,34185,32744,28401
P84679,WILLOWBANK SURGERY,1625,26006,21800,21732,17387
P84682,BURNAGE HEALTHCARE PRACTICE,2307,30891,26489,23907,20326
P84683,THE DOC'S SURGERY,6361,54194,36180,34217,24305
P84684,JOLLY MEDICAL CENTRE,3173,27797,22409,20150,16248
P84689,LONGSIGHT MEDICAL PRACTICE,4831,26875,21575,20212,15811
P84690,DAM HEAD MEDICAL CENTRE,2639,28499,24129,22673,18867
P85001,DONALD WILDE MEDICAL CENTRE,5022,29492,24715,22333,19015
P85002,ST MARY'S MEDICAL CENTRE,4903,28478,23460,22536,18558
P85003,THE CHOWDHURY PRACTICE,6499,26912,23144,20054,16586
P85004,AKHTER PRACTICE,5156,33077,27740,24467,21811
P85005,LEESBROOK SURGERY,9902,39299,30366,28022,25286
P85006,THE PARKS MEDICAL PRACTICE,6120,36003,28841,26740,24360
P85007,OLDHAM FAMILY PRACTICE,2208,30465,25021,23231,19573
P85008,FAILSWORTH GROUP PRACTICE,13127,32035,26194,25404,22628
P85010,WILKINSON PRACTICE,9652,35306,29398,26024,23677
P85011,CH MEDICAL PRACTICE,7895,32400,26368,24370,21961
P85012,OLDHAM MEDICAL SERVICES,5028,27554,22848,22226,17619
P85013,THE ROYTON & CROMPTON FAMILY PRACTICE,16720,36207,29102,26904,24456
P85014,HOPWOOD HOUSE MEDICAL PRACTICE,5867,31072,25294,23526,19696
P85015,ALEXANDRA GROUP MED PRACT,7702,28824,24018,21811,18004
P85016,SADDLEWORTH MEDICAL PRACTICE,14144,46633,36131,31783,29578
P85017,OAK GABLES MEDICAL PRACTICE,9800,36857,28509,26732,23769
P85018,DANSON FAMILY PRACTICE P85018,4692,30716,25097,22659,19470
P85019,ROYTON MEDICAL CENTRE,4171,34884,28394,26154,23647
P85020,SPRINGFIELD HOUSE,7537,33098,26488,25228,21350
P85021,GREENBANK MEDICAL PRACTICE,8044,29065,24151,21955,18201
P85022,LEES ROAD SURGERY,4197,33388,26535,24901,20982
P85025,COPPICE MEDICAL PRACTICE,4677,28120,23490,19745,16421
P85026,QUAYSIDE MEDICAL PRACTICE,5383,31965,26144,25514,22719
P85028,BLOCK LANE SURGERY,5147,31208,25394,21982,19331
P85601,TREWINARD PRACTICE,2140,28498,23595,22202,18321
P85602,SARAF MEDICAL PRACTICE,2309,35532,27953,26062,22820
P85603,ADDY PRACTICE,1895,29233,24403,21930,18313
P85605,LITTLETOWN FAMILY MED PRACT,4452,29169,23927,21236,17820
P85606,MOORSIDE MEDICAL PRACTICE,2919,36087,28333,26219,23159
P85607,SHARMA PRACTICE,3244,33872,27455,25236,23102
P85608,PERKINS PRACTICE,2650,28458,23467,22559,18542
P85610,HOSSAIN PRACTICE,2311,31446,25722,24835,21783
P85612,WERNETH MEDICAL PRACTICE,3103,28162,23300,19753,16369
P85613,MOHANTY PRACTICE,1335,29355,24220,21956,18385
P85614,VILLAGE MEDICAL PRACTICE,2670,36672,28654,26757,23673
P85615,KAPUR FAMILY CARE,5331,29164,23913,20782,17344
P85620,ST CHADS MEDICAL PRACTICE,2796,30810,25102,23275,18605
P85621,MACH HEALTHCARE LIMITED,3388,28055,23659,21090,17373
P85622,JARVIS MEDICAL PRACTICE,3829,26493,22933,19617,16111
P86001,MILNROW VILLAGE PRACTICE,5549,36454,28511,26972,23318
P86002,DR GWD BHIMA,1708,28829,23570,21825,18178
P86003,EDENFIELD ROAD SURGERY,13347,42140,32255,28752,26124
P86004,PETERLOO MEDICAL CENTRE,9364,33756,27228,25787,23209
P86005,YORKSHIRE ST SURGERY,6125,32405,26216,24020,20642
P86006,ASHWORTH STREET SURGERY,11091,32687,26309,24221,20807
P86007,WELLFIELD HEALTH CENTRE,12835,30680,24743,22815,19376
P86008,MARK STREET SURGERY,8042,31086,25605,23205,19794
P86009,CASTLETON HEALTH CENTRE,9675,32537,25552,24466,20968
P86010,THE JUNCTION SURGERY,7980,36401,29279,26891,25061
P86011,LONGFORD STREET MEDICAL CENTRE,9779,32704,26684,25469,22376
P86012,WOODSIDE MEDICAL CENTRE,8148,29625,24183,23496,20256
P86013,HEALEY SURGERY,7875,34500,27650,25483,22116
P86014,DR IK BABAR,8166,27143,23324,20744,17208
P86015,ROCHDALE ROAD MEDICAL CENTRE,4374,33345,26967,25274,22513
P86016,ARGYLE STREET MEDICAL CTR,6781,31019,25671,24563,21292
P86017,INSPIRE MEDICAL CENTRE,4001,25803,23078,19918,16570
