PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
M91660,DARLASTON HEALTH CENTRE,1489,35388,28466,25667,21827
M92001,POPLARS MEDICAL CENTRE,3285,36342,29867,26425,22834
M92002,THE GROUP PRACTICE ALFRED SQUIRE ROAD,8442,36679,30021,28636,25206
M92003,DR SURYANI,1718,35613,28965,26390,23016
M92004,PRIMROSE LANE PRACTICE,2879,36125,29980,27372,23799
M92006,COALWAY ROAD MEDICAL PRACTICE,5284,43309,34871,31120,29389
M92007,LEA ROAD MEDICAL PRACTICE,6440,38424,30898,28510,25139
M92008,CASTLECROFT MEDICAL PRACTICE,12073,43399,35221,31967,30180
M92009,PRESTBURY MEDICAL PRACTICE,13798,37090,30078,27909,24506
M92010,TETTENHALL MEDICAL PRACTICE,11697,45095,36051,32791,30516
M92011,PENN MANOR MEDICAL PRACTICE,11484,44644,35955,31737,30300
M92012,DUNCAN STREET PRIMARY CARE PARTNERSHIP,9396,39740,32619,28859,24670
M92013,WODEN ROAD SURGERY,6806,35456,28932,26710,23066
M92014,DR FOWLER,2061,39702,32027,28808,25430
M92015,DRS PAHWA,3887,37882,30939,27731,24006
M92016,TUDOR MEDICAL CENTRE,6405,35548,28859,26945,23202
M92019,KEATS GROVE SURGERY,6361,35631,29766,26887,23249
M92022,DR GEORGE & DR RAJCHOLAN,3769,35060,29240,28573,24928
M92024,PARKFIELD MEDICAL CENTRE,12943,38461,31817,28082,24391
M92026,DR BILAS,3857,34580,28904,28417,24652
M92027,CAERLEON SURGERY,3333,35364,28784,26649,22890
M92028,THORNLEY STREET MEDICAL CENTRE,9556,35263,28186,26416,22416
M92029,NEWBRIDGE SURGERY,4415,41635,33281,30538,26854
M92030,CHURCH STREET SURGERY,5447,35395,28944,26667,22718
M92031,DRS PASSI & HANDA,6579,36849,29446,27001,23382
M92035,ALL SAINTS SURGERY,3476,39118,32036,28522,24267
M92039,DR ST PIERRE-LIBBERTON,6565,36744,30403,27929,24490
M92040,MAYFIELD MEDICAL CENTRE,6242,35087,28111,27033,23391
M92041,PROBERT ROAD SURGERY,4635,40030,32280,29030,25622
M92042,80 TETTENHALL ROAD SURGERY,3364,41012,32815,30164,26683
M92043,PENN SURGERY,4942,43462,35200,31206,29442
M92044,DRS DE ROSA & WILLIAMS,4234,42591,34732,31186,29295
M92607,WHITMORE REANS MEDICAL PRACTICE,12227,38311,30781,27617,24085
M92609,ASHFIELD ROAD SURGERY,4907,38421,31100,28343,24828
M92612,GROVE MEDICAL CENTRE,3324,39196,32219,28582,24268
M92627,DR SHARMA,3204,35181,28652,26539,22761
M92629,DRS KHARWADKAR & MAJI,3315,38578,31214,28323,24831
M92630,EAST PARK MEDICAL PRACTICE,4871,32980,26173,26134,22065
M92640,TETTENHALL ROAD MEDICAL PRACTICE,2193,40074,32000,29497,25729
M92642,DR KANCHAN,2143,37227,30437,27577,23720
M92643,DR CHRISTOPHER,2459,35227,28607,26317,22467
M92647,BRADLEY MEDICAL CENTRE,2985,35697,29089,26438,23162
M92649,DR MUDIGONDA,3562,35053,28533,26490,22725
M92654,BAGARY'S MEDICAL PRACTICE,7539,35778,29393,26035,22587
N81001,AUDLEM MEDICAL PRACTICE,4581,46408,36523,34338,34507
N81002,KENMORE MEDICAL CENTRE,12327,57341,42753,40840,38346
N81005,HELSBY HEALTH CENTRE,8910,47392,36321,34278,34647
N81006,BUNBURY MEDICAL PRACTICE,4995,46792,36378,34645,34487
N81007,HOLES LANE MEDICAL CENTRE,10644,43220,32826,31128,29540
N81008,THE CEDARS MEDICAL CENTRE,9507,44785,35966,33619,37335
N81009,HEATH LANE MEDICAL CENTRE,7261,51305,38331,35132,33899
N81010,NANTWICH HEALTH CENTRE,6101,44716,34506,33830,32217
N81011,BEACONSFIELD SURGERY,11556,44323,33561,33190,30576
N81012,GUARDIAN STREET MED/CTR,9528,43003,33594,30687,28621
N81013,HIGH STREET SURGERY,7576,44605,34073,32836,31075
N81014,BROOKFIELD SURGERY,8936,54076,40629,39020,39545
N81015,THE DELAMERE PRACTICE,11718,39018,32730,28888,25901
N81016,MILLCROFT MEDICAL CENTRE,14747,39766,33530,29309,26000
N81017,THE ROCK SURGERY,5677,48022,37260,34667,34460
N81018,TARPORLEY HEALTH CENTRE,7747,50313,38561,35934,35725
N81019,CASTLEFIELDS,11916,36302,28917,28140,25867
N81020,PENKETH HEALTH CENTRE,15200,46693,34701,32302,31452
N81021,MCILVRIDE MEDICAL PRACTICE,6393,51664,37928,34848,36079
N81022,WATERHOUSE SURGERY,10873,49474,36911,35714,34468
N81023,WHITBY GROUP PRACTICE SURGERY   (GREEN),5008,41674,32041,30800,28109
N81024,SWANLOW MEDICAL CENTRE,9712,39441,31554,29440,27184
N81025,FIRDALE MEDICAL CENTRE,8199,45193,34950,33538,32378
N81026,TOFT ROAD SURGERY,9727,51150,39190,36501,36035
N81027,READESMOOR MEDICAL GROUP PRACTICE,13189,44102,33230,32206,31578
N81028,CAUSEWAY MEDICAL CENTRE,6504,43179,33628,30873,28901
N81029,SOUTH PARK SURGERY,12391,45176,34492,33174,31500
N81030,THE KNOLL,12032,48233,37252,34775,34608
N81031,THE HEALTH CENTRE,5571,48602,37941,35356,36098
N81032,ASHFIELDS P/CARE CENTRE,22463,44832,34744,34296,33548
N81033,GEORGE STREET SURGERY,7711,54897,43571,42587,39428
N81034,BOUGHTON MEDICAL GROUP,12017,47649,36454,34055,32267
N81035,APPLETON VILLAGE SURGERY,10855,41540,31796,31680,28821
N81036,SPRINGFIELDS MEDICAL CENTRE,6141,43110,33589,31023,28884
N81037,THE BEECHES MEDICAL CTR,8008,37369,29500,29436,26487
N81038,LAUREL BANK SURGERY,5784,44033,35201,33094,31853
N81039,OAKLANDS,10339,45144,34002,32789,31592
N81040,HIGH STREET PRACTICE WINSFORD,5344,39367,31491,29373,26991
N81041,HELSBY STREET MED/CTR,8357,42998,33352,31161,28806
N81042,MANCHESTER ROAD MEDICAL CENTRE,7199,51117,39261,36549,36113
N81043,HASLINGTON SURGERY,6713,46677,36181,33261,30905
N81044,HUNGERFORD MEDICAL CENTRE,10048,40181,32462,29896,27064
N81045,PEELHOUSE MEDICAL PLAZA,14103,39506,30513,30772,28128
N81046,PARK MEDICAL CENTRE,8741,46059,35585,33134,31953
N81047,THE KILTEARN MEDICAL CTR.,13354,45291,34859,34083,32477
N81048,FEARNHEAD CROSS MED.CTR.,14121,39390,31442,29177,27075
N81049,ANNANDALE MEDICAL CENTRE,5740,49036,38277,36006,35179
N81050,THE GREAT SUTTON MED.CTR. (GREEN),7498,43014,32698,31765,29161
N81051,THE WEAVERHAM SURGERY,7528,44488,34620,33048,32308
N81052,LAWTON HOUSE SURGERY,10134,43608,33037,31781,30902
N81053,EARNSWOOD MEDICAL CENTRE,15289,39560,32950,29188,26187
N81054,WEAVER VALE PRACTICE,9122,37964,29652,29381,26906
N81055,WATLING STREET SURGERY,7424,45792,35300,33582,32085
N81056,FOLLY LANE MEDICAL CENTRE,10308,40418,32415,29231,26869
N81057,TOWER HOUSE PRACTICE,13281,39707,30677,30828,28225
N81059,CULCHETH MEDICAL CENTRE,6921,49031,37160,35347,34923
N81060,NESTON SURGERY,8742,45027,34259,33350,31308
N81061,WITTON STREET SURGERY,7149,44190,34378,32480,30935
N81062,CUMBERLAND HOUSE SURGERY,15106,45709,34746,33460,31698
N81063,YORK ROAD GROUP PRACTICE,11574,38298,30266,28914,25782
N81064,NEWTOWN SURGERY,7709,37173,28956,29324,26413
N81065,LATCHFORD MEDICAL CENTRE,6121,39878,31306,29978,27202
N81066,GROVE HOUSE PRACTICE,10599,39053,30323,30409,27748
N81067,OAKWOOD MEDICAL CENTRE,8300,43944,33813,32087,31404
N81068,GROSVENOR MEDICAL CENTRE,13539,39580,33121,29147,26163
N81069,CHELFORD SURGERY,3766,52057,40718,39304,37555
N81070,HANDFORTH HEALTH CENTRE,9739,47191,36814,34563,32619
N81071,GREENMOSS MEDICAL CENTRE,4745,44326,38383,37352,52888
N81072,MURDISHAW,6993,39914,30841,29914,27443
N81073,PRIORSLEGH MEDICAL CENTRE,11309,51757,37857,34990,36257
N81074,LAUNCESTON CLOSE SURGERY,4581,38834,31215,29220,27059
N81075,STOCKTON HEATH MED.CENTRE,17246,52910,38885,36499,34655
N81077,THE HEALTH CENTRE (HOLMES CHAPEL),11716,48446,37562,35714,36814
N81079,THE ELMS MEDICAL CENTRE,9904,43470,34018,32274,30430
N81080,NORTHGATE STREET MED CTRE,5789,41689,33547,32103,29382
N81081,GARDEN LANE MEDICAL CTR.,12226,42090,34151,33016,29569
N81082,CITY WALLS MEDICAL CENTRE,15907,43914,34488,32355,30384
N81083,PARKVIEW MEDICAL CENTRE,5847,44965,34320,31411,29326
N81084,ROPE GREEN MEDICAL CENTRE,17045,47667,36357,33815,31820
N81085,PARK LANE HOUSE MEDICAL CENTRE,9118,44970,34328,33072,31312
N81086,WILMSLOW HEALTH CENTRE,11884,56191,42172,40211,37834
N81087,DANEBRIDGE MEDICAL CENTRE,23782,47956,36654,35155,34601
N81088,PARK GREEN SURGERY,11203,45051,34371,33104,31366
N81089,GREENBANK SURGERY,9315,41454,32321,30365,28151
N81090,TUDOR SURGERY,4353,44506,34320,33737,32176
N81091,WHITBY GROUP PRACTICE SURGERY   (BLACK),4505,41190,31781,30648,27882
N81092,HOPE FARM MEDICAL CENTRE,12170,42736,32518,31461,28828
N81093,WHITBY GROUP PRACTICE SURGERY   (RED),6213,41601,32016,30788,28085
N81094,THE GREAT SUTTON MED.CTR. (RED),6351,42799,32586,31666,29037
N81095,THE GREAT SUTTON MED.CTR. (BLUE),5757,43186,32784,31940,29352
N81096,BROOKVALE PRACTICE,8082,36711,28888,28732,26248
N81097,DALLAM LANE MEDICAL CENTRE,2933,40404,32178,29545,27148
N81100,UPTON VILLAGE SURGERY,6582,47987,36474,33872,32984
N81101,THE HANDBRIDGE MED.CTR.,6606,49092,38142,35485,33612
N81102,HOOLE ROAD SURGERY,2053,46209,35631,33334,31872
N81107,MANCHESTER ROAD SURGERY,2914,41898,32560,30701,28547
N81108,THE LAKESIDE SURGERY,10281,53701,40022,38185,38028
N81109,PADGATE MEDICAL CENTRE,6862,42548,32528,30826,29427
N81111,MEREPARK MEDICAL CENTRE,5565,44836,35878,33506,36775
N81112,THE SCHOOLHOUSE SURGERY,4637,49722,36792,35493,34131
N81113,MIDDLEWICH ROAD SURGERY,6626,42987,33670,31480,29620
N81114,BIRCHWOOD MEDICAL CENTRE,11351,42208,33013,31570,29360
N81115,LACHE HEALTH CENTRE,4589,43997,35521,32323,30533
N81117,OLD HALL SURGERY,5594,38834,30605,29215,26171
N81118,MEADOWSIDE MEDICAL CENTRE,7914,43793,33055,31991,31258
N81119,HOUGH GREEN HEALTH PARK,3753,38407,30223,30100,26966
N81120,KELSALL MEDICAL CENTRE,4634,50490,38989,35940,36406
N81121,NORTHGATE VILLAGE SURGERY,6361,44405,34699,32974,30857
N81122,WESTBROOK MEDICAL CENTRE,10222,53023,39009,35189,34015
N81123,WILLOW WOOD SURGERY,6194,39366,31421,29293,26581
N81125,NESTON MEDICAL CENTRE,7381,44314,34229,33345,31231
N81126,FARNDON HEALTH CENTRE,2790,44642,35585,33472,32094
N81127,THE WEAVER VALE SURGERY,8054,39544,31593,29442,27068
N81607,WESTMINSTER SURGERY,2608,36609,29210,27818,24397
N81614,THE SURGERY,3359,46772,36298,34582,34463
N81618,HEATH ROAD MEDICAL CENTRE,2626,38754,30211,30069,27509
N81619,OAKS PLACE SURGERY,3093,36290,28531,28842,25900
N81623,STRETTON MEDICAL CENTRE,3093,56033,40678,38055,36307
N81624,THE ROOKERY SURGERY,3465,47393,36737,35263,33371
N81625,WEST BANK MEDICAL CENTRE,2542,35462,27665,28324,25235
N81626,WESTERN AVE MEDICAL CTRE,3893,34335,28526,27520,25581
N81628,THE ERIC MOORE PARTNERSHIP,8372,39285,31758,28933,26355
N81632,BROKEN CROSS SURGERY,5753,45092,34606,33201,31351
N81634,CCA CARE PARTNERSHIP,13097,52421,38762,36081,34767
N81637,COCKHEDGE MEDICAL CENTRE,2995,39901,32205,29512,26773
N81642,WATERS EDGE MEDICAL CENTRE,4750,45163,33989,32804,31506
N81645,4 SEASONS MEDICAL CENTRE,2692,37247,30505,27687,25058
N81651,UPTON ROCKS PRIMARY CARE,3015,48442,36134,35315,31981
N81655,ST WERBURGH'S MEDICAL PRACTICE HOMELESS,335,39494,32492,31951,28198
N82001,THE MARGARET THOMPSON MED CENTRE,5776,33445,27143,26171,22757
N82002,YEW TREE CENTRE,4130,34244,28190,26843,23011
N82003,DOVECOT HEALTH CENTRE,3415,35351,28223,27961,24356
N82004,GARSTON URBAN - SSP HEALTH LIMITED,2808,37988,30159,28413,25177
N82009,GRASSENDALE MEDICAL CENTRE,8071,49003,36809,33905,32221
N82011,PRIORY MEDICAL CENTRE,11694,31841,25998,25551,22051
N82014,LANCE LANE MEDICAL CENTRE,7112,43755,33518,31116,29121
N82018,ELLERGREEN MEDICAL CENTRE,12053,35348,29116,26433,22813
N82019,LANGBANK MEDICAL CENTRE,4672,34829,28557,26351,22665
N82022,EDGE HILL HEALTH CENTRE,8579,32310,27058,25178,21740
N82024,EATON ROAD MEDICAL CENTRE,12300,40331,31588,29919,26874
N82026,PENNY LANE SURGERY,6204,48597,36463,33323,31974
N82033,DINGLE PARK PRACTICE,4577,35663,28726,28058,23898
N82034,THE VILLAGE SURGERY,6099,39632,31138,29265,26286
N82035,MATHER AVENUE SURGERY,9003,46537,35718,32966,30806
N82036,NETHERLEY - SSP HEALTH LIMITED,4064,31627,26195,26710,23361
N82037,WESTMORELAND GP CENTRE,12874,36501,29401,28449,25427
N82039,STORRSDALE MEDICAL CENTRE,2786,51783,38548,35523,33672
N82041,OAKVALE MEDICAL CENTRE,6478,42598,32831,30905,28203
N82046,DR M FLYNN'S PRACTICE,7875,36103,29252,27247,24881
N82048,WALTON MEDICAL CENTRE,6700,31635,25887,26067,22440
N82049,WESTMINSTER MEDICAL CENTRE,5215,31620,26111,26014,22146
N82050,GATEACRE MEDICAL CENTRE,2201,36090,28835,28818,25476
N82051,BREEZE HILL - SSP HEALTH LIMITED,2179,31926,26010,26244,22493
N82052,TOWNSEND MEDICAL CENTRE,3645,33705,27097,26390,22746
N82053,AINTREE PARK,14375,38456,30294,29495,26805
N82054,ABERCROMBY FAMILY PRACTICE,5958,32032,26794,25856,21582
N82058,ROCK COURT SURGERY,4665,35395,28001,27840,24258
N82059,THE SURGERY,4659,42844,33501,31378,29081
N82060,STANLEY - SSP HEALTH LIMITED,3173,31076,25464,26014,21802
N82062,FULWOOD GREEN MEDICAL CTR,6653,46083,35204,33314,30596
N82065,EARLE ROAD MEDICAL CENTRE,4207,31813,26396,24472,21885
N82066,WOOLTON HOUSE MEDICAL CTR,9305,43333,33263,32275,29172
N82067,DR B DAS' PRACTICE,3355,32281,26940,25339,21670
N82070,THE ELMS MEDICAL CENTRE,8055,39322,30910,29634,26329
N82073,THE ASH SURGERY,6469,46886,35934,33886,31587
N82074,DR RP AGARWAL'S PRACTICE,9643,35871,28451,27989,24427
N82076,PRINCES PARK - SSP HEALTH LIMITED,6925,32181,26823,25129,21463
N82077,D.K. SHAH,2775,32980,26824,26575,22862
N82078,J.W. ROBERTS,3606,31624,25955,26040,22078
N82079,GREENBANK ROAD SURGERY,6311,41716,32780,30523,28285
N82081,ISLINGTON HOUSE MEDICAL CENTRE,2283,32659,26551,26877,21924
N82082,DR PRASAD'S PRACTICE,4489,36768,29893,29867,23923
N82083,JUBILEE MEDICAL CENTRE,7861,38099,30603,27990,24404
N82084,GATEACRE BROW SURGERY,7131,40517,31607,30975,27755
N82086,ABINGDON FAMILY HEALTH CARE CENTRE,2126,33434,26971,26613,23021
N82087,GILMOSS,2700,35750,29174,26746,22989
N82089,PICTON N'HOOD HEALTH & CHILDREN'S CENTRE,2570,31628,26321,24456,21575
N82090,GREEN LANE MEDICAL CENTRE,9186,35502,28139,27225,23610
N82091,"DR MAHADANA, RIVERSIDE CENTRE FOR HEALTH",2258,35811,28895,28209,23989
N82092,THE VALLEY MEDICAL CENTRE,7972,45550,34837,32452,30371
N82093,DR PL GUPTA'S PRACTICE,3502,35450,28008,27932,24484
N82094,BELLE VALE HEALTH CENTRE,7471,37568,29793,29281,26253
N82095,ALBION SURGERY,3162,30692,25374,25321,21347
N82097,THE GREY ROAD SURGERY,5377,32217,26027,26406,23075
N82099,MERE LANE GROUP PRACTICE,6266,31270,25876,25375,21548
N82100,THE FIVEWAYS - SSP HEALTH LIMITED,3393,50269,37740,34273,32909
N82101,KIRKDALE,3245,31003,25573,25746,21719
N82103,ANFIELD GROUP PRACTICE,4412,32421,26323,25856,22386
N82104,DR EA BAINBRIDGE'S PRACTICE,4338,34959,27522,27591,24137
N82106,THE VILLAGE MEDICAL CTRE,3561,43379,33288,32353,29349
N82107,DR SN SINGH'S PRACTICE,1554,50819,37682,34555,33221
N82108,RUTHERFORD MEDICAL CENTRE,6863,50950,37809,34656,33720
N82109,SPEKE HC - DR THAKUR,3054,34703,28156,26793,23282
N82110,LONG LANE,7858,35155,29012,27145,23481
N82113,FAIRFIELD MEDICAL CENTRE,4038,31934,26865,25028,21254
N82115,VAUXHALL HEALTH CENTRE,6593,31804,25862,26966,22082
N82116,HUNTS CROSS HEALTH CTR,6138,40610,31701,30055,26732
N82117,BROWNLOW GROUP PRACTICE,31860,35868,29342,29313,23580
N82617,MARYBONE - SSP HEALTH LIMITED,4768,39947,31571,33872,25147
N82621,SPEKE HC - DR MANGARAI,2487,33205,26974,25934,22459
N82623,ROBSON STREET - SSP HEALTH LIMITED,1908,31294,25921,25424,21528
N82633,KNOTTY ASH MEDICAL CENTRE,2167,36749,29122,28608,24970
N82641,SANDRINGHAM MEDICAL CENTRE,7065,39879,31458,30250,26838
N82645,KENSINGTON PARK - SSP HEALTH LIMITED,4456,30439,26315,24036,20425
N82646,DR HEGDE & JUDE'S PRACTICE,9569,34098,27785,26388,23166
N82647,QUEENS DRIVE,2233,33114,26627,26613,23008
N82648,POULTER RD,1444,35314,28308,27881,24769
N82650,SPEKE HC - DR CHOUDHARY,2472,33108,26975,25898,22370
N82651,DR VA HARVEY'S PRACTICE,1763,31804,25953,26377,22230
N82655,MOSS WAY,2544,35807,29311,26644,22909
N82657,DHARMANA'S FAMILY & GENERAL PRACTICE,2425,32713,26569,26600,22887
N82659,BAYCLIFFE FAMILY HEALTH CENTRE,343,36280,29436,27700,24188
N82662,DUNSTAN VILLAGE GROUP PRACTICE,5840,32068,26557,24667,21816
N82663,DR K PRAMANIK'S PRACTICE,3159,37141,29705,27805,24177
N82664,ROCKY LANE MEDICAL CENTRE,3925,45741,34925,31892,30005
N82665,EVERTON ROAD - SSP HEALTH LIMITED,4842,30920,25632,25409,21291
N82668,WALTON VILLAGE MEDICAL CENTRE,1920,32114,26238,26336,22491
N82669,GREAT HOMER STREET MEDICAL CENTRE,2552,31480,25773,26164,21939
N82670,PARK VIEW - SSP HEALTH LIMITED,3386,33900,27339,26348,22667
N82671,DR SN RAMAMOORTHY'S PRACTICE,3074,31371,26820,24547,20862
N82676,FIR TREE,4035,42148,32698,30771,27362
N82678,STOPGATE,2312,33792,27521,26700,23154
N83001,RAINBOW MEDICAL CENTRE,13822,37106,29524,28797,26138
N83002,PATTERDALE LODGE MED CTRE,12001,40540,31902,29770,27874
N83003,ORMSKIRK HOUSE SURGERY,8091,37177,29402,28806,25918
N83005,MARKET STREET,8174,40484,31892,29735,27830
N83006,PHOENIX MEDICAL CENTRE,3464,37372,29420,28998,25996
N83007,LINGHOLME HEALTH CENTRE,2054,36970,29244,28793,25813
N83008,BERRYMEAD FAMILY MED.CTR.,7946,35115,28040,27320,24088
N83009,WINGATE MEDICAL CENTRE,12269,35139,28456,27267,23875
N83010,RAINHILL VILLAGE SURGERY,6769,43132,32896,31702,29693
N83012,MILL STREET MEDICAL CTR.,8993,38901,30362,29719,26991
N83013,DR KINLOCH & PARTNER,5169,39224,30929,30196,25868
N83014,DINAS LANE MEDICAL CENTRE,9622,36700,29437,28255,25192
N83015,BLUEBELL LANE SURGERY,4067,34647,28325,27175,24033
N83016,THE ACORN PROJECT,1320,35683,28603,28174,25158
N83017,HALL STREET MEDICAL CENTRE,3874,36960,29172,28674,25784
N83018,DR PL JONES' PRACTICE,8719,34103,28019,26214,22669
N83019,BILLINGE MEDICAL PRACTICE,10540,42991,33145,31866,30596
N83020,HAYDOCK MEDICAL CENTRE,7481,36292,28829,28433,25909
N83021,FOUR ACRE HEALTH CENTRE,8008,37124,30226,28883,25945
N83022,LIME GROVE SURGERY,7932,35314,28180,27687,24916
N83023,PARK HOUSE SURGERY,7401,34358,27368,27120,23955
N83024,PARK HOUSE MEDICAL CENTRE,7392,39259,30363,29716,27206
N83025,CORNERWAYS MEDICAL CENTRE,3171,32851,27207,25996,22448
N83026,PARKFIELD SURGERY,2616,37174,29264,28856,25811
N83027,CENTRAL SURGERY,5993,39844,30876,30260,27488
N83028,ASTON HEALTHCARE LIMITED,25413,38058,30207,29220,25824
N83030,DR M SUARES' PRACTICE,4750,38926,30467,29305,26259
N83031,ROSEHEATH SURGERY,2268,38071,30484,29513,24978
N83032,MILLBROOK MEDICAL CENTRE,11211,35604,28518,27555,24141
N83033,DR RI KING'S PRACTICE,6302,34375,27870,27346,23663
N83035,THE SPINNEY MEDICAL CTR.,6873,38710,30251,29650,27171
N83041,RAINFORD HEALTH CENTRE,4819,46063,34410,32417,31480
N83043,LONGVIEW MEDICAL CENTRE,3976,36081,29229,28034,24863
N83045,NEWTON MEDICAL CENTRE,4072,39920,31432,29122,27108
N83047,DR S SINGH'S PRACTICE,3707,42927,33171,31704,28677
N83049,KENNETH MACRAE MED CENTRE,3757,45849,34345,32429,31329
N83050,THE BOWERY MEDICAL CENTRE,3874,38493,30370,29404,27144
N83053,LONGTON MEDICAL CENTRE,5102,41745,32191,31161,29147
N83054,BETHANY MEDICAL CENTRE,3548,38953,30047,29936,26979
N83055,TRENTHAM MEDICAL CENTRE,4671,34629,27911,27677,24154
N83056,PRINCESS DRIVE MEDICAL CENTRE,3117,34482,28302,26806,23153
N83057,FAMILY HEALTH CENTRE,3791,35167,28103,28003,24515
N83060,HOLLY BANK SURGERY,3772,35085,27961,27539,24483
N83601,THE MACMILLAN SURGERY,2661,34714,28104,27353,23800
N83603,PRESCOT MEDICAL CENTRE,5272,38721,30090,29468,26854
N83604,CORNERSTONE SURGERY,2568,35603,28250,27877,24886
N83605,HOLLIES MEDICAL CENTRE,3610,40324,31430,30735,26545
N83608,DR MAASSARANI & PARTNERS,7924,38513,30350,28755,26012
N83609,CEDAR CROSS MEDICAL CENTRE,3085,38375,29932,29141,26420
N83610,COLBY MEDICAL CENTRE,2125,35566,28885,27686,24566
N83611,MK & NN RAHMAN,2760,37199,29148,28723,25826
N83612,ST JOHN'S SURGERY,2940,37810,29876,29087,25761
N83614,ECCLESTON MEDICAL CENTRE,2528,45443,33892,32831,30732
N83619,ROBY MEDICAL CENTRE,1874,42255,32487,30672,28143
N83620,SANDFIELD MEDICAL CENTRE,2886,36525,29390,28466,25550
N83621,HILLSIDE HOUSE SURGERY,3073,33831,27787,26745,23553
N83622,PRIMROSE MEDICAL PRACTICE,2486,32786,27026,26196,22867
N83624,DR RAHIL'S SURGERY,2897,35696,28253,28036,25396
N83628,NEWTON COMMUNITY HOSPITAL PRACTICE,2847,40755,31943,29658,27899
N83633,NUTGROVE VILLA SURGERY,3552,36776,29610,28356,25176
N83635,THE CROSSROADS SURGERY,3066,42334,32525,31366,29377
N83636,LANCASTER HOUSE MED.CTR.,3514,37047,29343,28820,25878
N83637,NEWHOLME SURGERY,3509,37337,29364,28976,25944
N84001,42 KINGSWAY,6477,43542,33724,32385,31007
N84002,AINTREE ROAD MEDICAL CENTRE,2424,33535,27358,27060,23736
N84003,HIGH PASTURES SURGERY,11080,43455,33363,32179,31494
N84004,GLOVERS LANE SURGERY,7491,34189,27925,27879,24236
N84005,CUMBERLAND HOUSE SURGERY,9201,40359,32789,29844,27784
N84006,CHAPEL LANE SURGERY,8012,49218,38234,36244,34673
N84007,LIVERPOOL RD MEDICAL PRACTICE,5287,38624,30525,29775,27482
N84008,NORWOOD SURGERY,8985,40318,32216,29560,28254
N84009,AZALEA SURGERY,3291,42229,32750,31737,30210
N84010,MAGHULL HEALTH CENTRE (DR SAPRE),2869,42881,33027,31771,30460
N84011,EASTVIEW SURGERY,6928,41834,32459,31616,29998
N84012,AINSDALE MEDICAL CENTRE,12581,44175,34050,31766,31154
N84013,CURZON ROAD MEDICAL PRACTICE,4823,40315,32703,29658,27796
N84014,AINSDALE VILLAGE SURGERY,2930,42700,33549,31211,30315
N84015,BOOTLE VILLAGE SURGERY,6138,32764,26633,26983,23506
N84016,MOORE STREET MEDICAL CENTRE,7114,32201,26134,26658,23273
N84017,CHURCHTOWN MEDICAL CENTRE,10922,40735,31873,30102,29371
N84018,THE VILLAGE SURGERY FORMBY,9605,49798,38704,36559,34966
N84019,OLIVER - NORTH PARK APMS,6342,33232,26930,27111,23836
N84020,BLUNDELLSANDS SURGERY,10258,45296,35042,33441,32268
N84021,ST MARKS MEDICAL CENTRE,15663,38683,32554,29446,26675
N84023,BRIDGE ROAD MEDICAL CENTRE,7464,33351,26833,27231,24345
N84024,GRANGE SURGERY,9753,42252,33475,31935,29871
N84025,WESTWAY MEDICAL CENTRE,7013,43338,33215,32067,30995
N84026,CROSBY - SSP HEALTH LIMITED,3049,45313,35138,33235,32162
N84027,ORRELL PARK MEDICAL CENTRE,3877,35334,28063,28074,24987
N84028,THE STRAND MEDICAL CENTRE,7246,32173,26160,26761,23200
N84029,FORD MEDICAL PRACTICE,5980,34043,27519,27526,24705
N84034,PARK STREET SURGERY,5767,32241,26311,26633,23080
N84035,15 SEFTON ROAD,4709,34994,27933,28120,25508
N84036,FRESHFIELD SURGERY,2974,50167,39294,37034,35507
N84037,LINCOLN HOUSE SURGERY,2086,42487,33392,31350,29597
N84038,CONCEPT HOUSE SURGERY,4897,33271,26932,27206,23995
N84041,KINGSWAY SURGERY,4648,43297,33493,32241,30846
N84043,SEAFORTH SSP HEALTH LTD,1790,30804,24973,26069,22844
